ligand,freenrg,error,engine,analysis,method
lig_CHEMBL3259820,-1.4963443108929095,0.2291581512342231,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3264996,4.601500559030422,0.5147573038008226,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3264999,5.047500559030422,0.3328862791783845,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265002,6.668631379472989,0.4552859662640848,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265004,4.11771636579634,0.455327438636389,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265005,1.3130422178920431,0.289440627629589,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265006,-0.6512423344578553,0.4181008060942665,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265008,2.750857301905895,0.5167611972614509,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265009,-0.14452647187667478,0.41366220739083054,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265010,0.962235893707456,0.5202926003209706,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265012,-0.3127074764587834,0.44344189283712365,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265013,-0.15441163363294952,0.39393582457303605,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265014,0.24417862184460182,0.42929110677570664,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265016,-0.6546567905802297,0.3005185578279843,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265017,-0.6154335608885265,0.22777307002680455,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265018,-1.4806453692219725,0.3953811006874885,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265019,-1.5150030236222498,0.4347916391559195,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265020,-0.339232675008464,0.3966226049643912,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265021,-0.437458234178528,0.34498247259621734,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265022,-1.747825237753804,0.38910783469624505,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265023,-0.4001571570282596,0.43714216433797554,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265024,0.5088406229940403,0.4604581399525767,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265025,1.638908748842456,0.4591764348539506,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265026,-0.10743863724346991,0.337972041404025,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265027,-0.36816355845517257,0.38285139062212964,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265028,-1.337926629332756,0.33967300377300097,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265029,-0.8725558550992968,0.3747281790304031,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265030,-0.8830330435577305,0.42520866937448243,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265031,-1.026068609949172,0.5128686421843207,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265032,-2.1935672575206637,0.4813802911159128,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265033,-4.360721188403259,0.5116416296230032,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265034,-1.4711739050762456,0.46091346744624057,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265035,-2.0419964246596685,0.4159161655852287,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265036,-1.6567218512275628,0.4312685869071251,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_CHEMBL3265037,-1.5844010343904604,0.44887091907720095,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
