lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_33,lig_34,-0.5774 kcal/mol,0.2803 kcal/mol,-1.7834650538211851,0.6286655691724421,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_39,-2.5367 kcal/mol,0.5606 kcal/mol,-4.948880322748238,-0.12457283994905,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_32,lig_34,-1.0456 kcal/mol,0.0790 kcal/mol,-1.3853381179666353,-0.7057760004402678,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_33,lig_67,-1.1562 kcal/mol,0.2598 kcal/mol,-2.274034464432198,-0.03833104322355041,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_33,lig_37,-1.3427 kcal/mol,0.1680 kcal/mol,-2.065568211416592,-0.619859115457826,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_32,-0.3094 kcal/mol,0.0359 kcal/mol,-0.46381422482788137,-0.15494424787633007,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_65,lig_67,2.0318 kcal/mol,0.1294 kcal/mol,1.474874463367756,2.588820239262914,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_33,-1.0658 kcal/mol,0.0621 kcal/mol,-1.3331519359337236,-0.7983621085128638,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_37,lig_50,0.7401 kcal/mol,0.1993 kcal/mol,-0.11724495027845849,1.5975283543165202,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_37,lig_56,-0.5648 kcal/mol,0.0931 kcal/mol,-0.9654974077927037,-0.1641447419660222,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_56,lig_58,-2.1570 kcal/mol,0.1150 kcal/mol,-2.6517762690736713,-1.6622674662359993,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_53,lig_58,-0.6866 kcal/mol,0.0430 kcal/mol,-0.8718731794060861,-0.5014248469896281,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_60,lig_61,1.1530 kcal/mol,0.1900 kcal/mol,0.33555107412323604,1.970372074370311,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_60,lig_63,-1.6992 kcal/mol,0.0750 kcal/mol,-2.0220052122413787,-1.3764116226621756,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_50,lig_61,-1.0366 kcal/mol,0.0494 kcal/mol,-1.2490241769103625,-0.8241787439822283,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_60,lig_65,-1.7212 kcal/mol,0.0345 kcal/mol,-1.8695998253703185,-1.5728402072020435,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_53,lig_63,-0.8809 kcal/mol,0.0630 kcal/mol,-1.1519660719020013,-0.6098789247722334,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_32,lig_37,-2.7551 kcal/mol,0.2425 kcal/mol,-3.7982470162338204,-1.7118836413608982,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_37,lig_65,-3.3371 kcal/mol,0.0931 kcal/mol,-3.737472481652045,-2.936682579856818,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_32,lig_39,-2.0424 kcal/mol,0.2227 kcal/mol,-3.0006049114360382,-1.0842248800351322,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_37,lig_67,-1.6528 kcal/mol,0.1322 kcal/mol,-2.2214457444845737,-1.0841533764222318,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_60,lig_67,0.1483 kcal/mol,0.2350 kcal/mol,-0.8628636677987132,1.1594310960281788,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_53,lig_67,1.2645 kcal/mol,0.1478 kcal/mol,0.628711415301822,1.9003261179761215,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_39,lig_67,-1.4275 kcal/mol,0.8162 kcal/mol,-4.939196957774637,2.084284495125044,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_34,lig_37,-0.9695 kcal/mol,0.2773 kcal/mol,-2.1627426724041765,0.22371851026680023,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_53,lig_56,1.5014 kcal/mol,0.1406 kcal/mol,0.8962906084309853,2.1064711236851514,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_33,lig_53,-4.1273 kcal/mol,0.2063 kcal/mol,-5.014808912314724,-3.239777354682383,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_50,lig_58,-2.8584 kcal/mol,0.1460 kcal/mol,-3.486347443398424,-2.2303684670610533,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_50,lig_53,-2.3150 kcal/mol,0.2185 kcal/mol,-3.2552354950006017,-1.3748052433340283,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_37,lig_53,-2.5016 kcal/mol,0.0592 kcal/mol,-2.756433204872681,-2.246857515251082,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_61,lig_63,-2.7276 kcal/mol,0.2595 kcal/mol,-3.843993995935639,-1.6111230807268788,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_63,lig_65,0.4825 kcal/mol,0.0987 kcal/mol,0.05761721427790428,0.9073203213235876,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_33,lig_39,-0.3366 kcal/mol,0.8833 kcal/mol,-4.1373161831029295,3.464062046536454,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_65,-5.5324 kcal/mol,0.1584 kcal/mol,-6.213930551665761,-4.850772451724198,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_61,-2.1970 kcal/mol,0.3437 kcal/mol,-3.6758818692557136,-0.7180241695654899,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_60,-3.5517 kcal/mol,0.3477 kcal/mol,-5.047698562020529,-2.05565279022776,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_67,-2.4819 kcal/mol,0.2411 kcal/mol,-3.5193304010676627,-1.4444366751532842,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_34,-2.7286 kcal/mol,0.6298 kcal/mol,-5.438187869182297,-0.018975075436415967,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_50,-2.0754 kcal/mol,0.2128 kcal/mol,-2.991145956428954,-1.159676975692247,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
