lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_33,lig_34,-0.3414 kcal/mol,0.2580 kcal/mol,-1.4515152113988607,0.768687107385368,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_27,lig_39,-1.1935 kcal/mol,0.1252 kcal/mol,-2.7843778481127597,0.3974344315877456,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_33,lig_67,-2.0947 kcal/mol,0.3907 kcal/mol,-7.059540520151741,2.87019221774048,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_32,lig_34,-2.0264 kcal/mol,0.1158 kcal/mol,-3.4971580015588373,-0.5555974953583596,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_33,lig_37,-0.6225 kcal/mol,0.0513 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_27,lig_32,-0.4554 kcal/mol,0.1536 kcal/mol,-1.1162012018538265,0.20530874386393783,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_27,lig_33,-1.1193 kcal/mol,0.0568 kcal/mol,-1.8411723132965494,-0.3974613010188385,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_37,lig_50,0.1137 kcal/mol,0.0573 kcal/mol,-0.6137217267375497,0.8411577053041248,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_37,lig_56,-0.3491 kcal/mol,0.0982 kcal/mol,-0.7715092163296196,0.07328701944981342,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_56,lig_58,-1.9766 kcal/mol,0.0307 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_60,lig_61,1.1154 kcal/mol,0.0619 kcal/mol,0.8489329017165621,1.381898605143004,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_53,lig_58,-0.9782 kcal/mol,0.3982 kcal/mol,-2.6913292529313324,0.7349383338312199,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_60,lig_63,-1.1318 kcal/mol,0.0845 kcal/mol,-1.4954661744532443,-0.7681019372072413,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_60,lig_65,-1.1284 kcal/mol,0.0613 kcal/mol,-1.9077747296335186,-0.3491231482366832,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_50,lig_61,-0.9425 kcal/mol,0.1752 kcal/mol,-3.1683863938319523,1.283331265279505,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_53,lig_63,-0.9335 kcal/mol,0.0379 kcal/mol,-1.4146929440409264,-0.45233907205401513,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_32,lig_37,-1.0811 kcal/mol,0.1216 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_32,lig_39,-1.1312 kcal/mol,0.1490 kcal/mol,-1.772328570049157,-0.49012090444956447,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_37,lig_65,-1.9583 kcal/mol,0.1459 kcal/mol,-2.586006150005534,-1.3306121549836396,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_60,lig_67,-0.9164 kcal/mol,0.0642 kcal/mol,-1.7316525739222635,-0.10116715826100398,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_53,lig_67,0.4638 kcal/mol,0.1030 kcal/mol,0.020749161431523222,0.9067512591984737,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_34,lig_37,-0.6630 kcal/mol,0.0555 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_53,lig_56,1.3766 kcal/mol,0.0558 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_50,lig_58,-2.1131 kcal/mol,0.0756 kcal/mol,-3.0737242453581555,-1.1524979289399706,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_63,lig_65,0.6194 kcal/mol,0.0411 kcal/mol,0.09703232541478213,1.1417630783735815,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_27,lig_65,-3.3045 kcal/mol,0.1117 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_33,lig_39,0.0910 kcal/mol,0.2252 kcal/mol,-0.8780561843111611,1.0600733359971954,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_27,lig_61,-1.6211 kcal/mol,0.0889 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_27,lig_34,-1.8803 kcal/mol,0.0508 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_27,lig_60,-2.3036 kcal/mol,0.0429 kcal/mol,-2.848772171394956,-1.7583957824372818,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_27,lig_67,-2.8645 kcal/mol,0.0776 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_27,lig_50,-1.9217 kcal/mol,0.0746 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_27,lig_63,-4.4849 kcal/mol,0.3969 kcal/mol,-9.527498836433224,0.5576974943234019,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_27,lig_56,-2.1420 kcal/mol,0.0478 kcal/mol,-2.749167221271688,-1.5347428764659898,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_37,lig_61,-0.3231 kcal/mol,0.0955 kcal/mol,-0.7340493950188418,0.08785715242846104,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_32,lig_33,-0.6649 kcal/mol,0.0284 kcal/mol,-1.025182342754658,-0.3046541805457039,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_61,lig_67,-0.7942 kcal/mol,0.0433 kcal/mol,-1.3437994337831114,-0.24455293843258363,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_33,lig_50,-1.1727 kcal/mol,0.0775 kcal/mol,-2.157315709095611,-0.18807411640008287,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_34,lig_53,-4.2407 kcal/mol,0.0311 kcal/mol,-4.635980226437149,-3.8453755514340835,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_27,lig_58,-4.7665 kcal/mol,0.2779 kcal/mol,-5.962295074300899,-3.5707674220413126,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_61,lig_65,-2.2316 kcal/mol,0.0677 kcal/mol,-2.522881545932735,-1.9403559505668369,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_27,lig_37,-1.2762 kcal/mol,0.0959 kcal/mol,-1.68873723561237,-0.8636068463369801,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_37,lig_63,-3.7197 kcal/mol,0.1091 kcal/mol,-4.188890007427065,-3.2504239191956956,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_34,lig_39,-0.2623 kcal/mol,0.2351 kcal/mol,-1.2737767971412608,0.7491721387609811,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_50,lig_56,-0.6622 kcal/mol,0.2691 kcal/mol,-4.081416411055887,2.7570112619926723,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_56,lig_60,-1.1170 kcal/mol,0.0564 kcal/mol,-1.3594831982073547,-0.8745315252609146,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_67,lig_65,-0.8044 kcal/mol,0.1031 kcal/mol,-1.2478639264379705,-0.3609436567987264,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_67,lig_37,2.2746 kcal/mol,0.0463 kcal/mol,2.075508982298721,2.473707776596932,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_67,lig_39,2.7411 kcal/mol,0.5539 kcal/mol,0.3578458122730308,5.124377394443226,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_63,lig_61,2.8863 kcal/mol,0.1308 kcal/mol,2.323627128883757,3.448915624363069,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
