lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_33,lig_34,-0.2383 kcal/mol,0.0844 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_39,-0.7870 kcal/mol,0.1229 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_33,lig_67,-2.0928 kcal/mol,0.6873 kcal/mol,-10.825793224924826,6.640254712172055,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_32,lig_34,-2.5150 kcal/mol,0.0911 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_33,lig_37,-0.4517 kcal/mol,0.0804 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_32,-0.4649 kcal/mol,0.1382 kcal/mol,-1.0595372989097611,0.1296928536037648,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_33,-0.8692 kcal/mol,0.2236 kcal/mol,-3.7104371514872643,1.972036477915333,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_37,lig_50,0.0010 kcal/mol,0.3750 kcal/mol,-4.764418593616514,4.766328807707864,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_37,lig_56,-0.2289 kcal/mol,0.1377 kcal/mol,-0.821396046003478,0.3636584185659789,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_56,lig_58,-2.0490 kcal/mol,0.0424 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_53,lig_58,-0.7274 kcal/mol,0.1096 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_60,lig_61,1.0663 kcal/mol,0.1096 kcal/mol,0.594858480385734,1.5377379227854082,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_60,lig_63,-1.1175 kcal/mol,0.0584 kcal/mol,-1.3687270543947638,-0.866273868313016,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_60,lig_65,-1.2233 kcal/mol,0.0215 kcal/mol,-1.4966633077092764,-0.9499152672380913,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_50,lig_61,-1.1270 kcal/mol,0.1689 kcal/mol,-3.27300750725563,1.0190100013881829,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_53,lig_63,-0.6359 kcal/mol,0.0796 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_32,lig_37,-1.4721 kcal/mol,0.1149 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_32,lig_39,-1.4530 kcal/mol,0.2096 kcal/mol,-2.3548132906389116,-0.5511351185655422,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_37,lig_65,-0.8362 kcal/mol,0.3336 kcal/mol,-2.271695893458746,0.5992020944991241,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_60,lig_67,-0.5921 kcal/mol,0.2411 kcal/mol,-3.6560237680779073,2.4718922377925088,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_53,lig_67,0.8513 kcal/mol,0.1911 kcal/mol,0.0289159658474204,1.6737598074655127,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_34,lig_37,-0.9371 kcal/mol,0.0680 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_53,lig_56,1.7265 kcal/mol,0.0604 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_50,lig_58,-2.7023 kcal/mol,0.6759 kcal/mol,-11.291007633826688,5.88641587495589,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_33,lig_53,-2.1655 kcal/mol,0.0663 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_63,lig_65,0.4813 kcal/mol,0.0722 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_65,-3.2411 kcal/mol,0.1403 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_33,lig_39,0.0006 kcal/mol,0.2685 kcal/mol,-1.1545515754048121,1.1557995559536696,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_61,-2.1972 kcal/mol,0.1121 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_34,-1.6891 kcal/mol,0.0621 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_60,-1.4716 kcal/mol,0.1207 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_67,-1.8157 kcal/mol,0.1031 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_50,-1.5901 kcal/mol,0.0997 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_63,-3.7573 kcal/mol,0.1828 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_56,-2.0375 kcal/mol,0.0411 kcal/mol,-2.5591899902196142,-1.5158708864476176,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_37,lig_61,0.0377 kcal/mol,0.1500 kcal/mol,-1.8680845780947972,1.9435775303047211,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_34,lig_53,-3.7644 kcal/mol,0.2400 kcal/mol,-6.813743228545491,-0.7149577902830337,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_32,lig_33,-0.4667 kcal/mol,0.0322 kcal/mol,-0.8752596370510348,-0.05813533758186973,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_33,lig_50,-0.7549 kcal/mol,0.2150 kcal/mol,-3.4861821339647645,1.97646279901311,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_61,lig_67,-0.6245 kcal/mol,0.0109 kcal/mol,-0.7627439027109757,-0.4863432489470983,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_58,-5.0109 kcal/mol,0.2541 kcal/mol,-6.104163227316867,-3.9176244127621196,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_61,lig_65,-2.2916 kcal/mol,0.1105 kcal/mol,-2.767205078692523,-1.8159445437444295,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_37,-0.7784 kcal/mol,0.2737 kcal/mol,-4.255937536661563,2.6992054887720625,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_50,lig_56,-0.7435 kcal/mol,0.0624 kcal/mol,-1.5368998570303964,0.049869188258641395,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_37,lig_63,-3.6119 kcal/mol,0.0985 kcal/mol,-4.035722358743773,-3.1880450390382764,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_34,lig_39,0.1829 kcal/mol,0.0532 kcal/mol,-0.04595605534983996,0.41183253093652494,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_56,lig_60,-1.1355 kcal/mol,0.0422 kcal/mol,-1.3169653413875615,-0.9541141208919095,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_67,lig_65,-0.8215 kcal/mol,0.0720 kcal/mol,-1.1311309557906302,-0.5119103529864841,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_67,lig_37,1.8819 kcal/mol,0.1554 kcal/mol,1.2132312541357844,2.550634943123463,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_67,lig_39,3.4542 kcal/mol,0.5235 kcal/mol,1.2018135150980882,5.706591942045371,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_63,lig_61,2.8705 kcal/mol,0.0506 kcal/mol,2.6526577829557985,3.0882489704313345,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
