lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_27,lig_39,-3.3545 kcal/mol,1.3487 kcal/mol,-9.157587454292663,2.4486507149981556,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_33,lig_34,1.5109 kcal/mol,1.2943 kcal/mol,-4.058212462803476,7.079937528512498,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_32,lig_34,-0.3530 kcal/mol,0.6059 kcal/mol,-2.9598738095364854,2.2538445447506734,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_33,lig_67,-2.1356 kcal/mol,0.9540 kcal/mol,-6.240276896239139,1.9689877515392604,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_65,lig_67,-0.5580 kcal/mol,0.6719 kcal/mol,-3.449086957934,2.3330271187579683,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_33,lig_37,-2.9033 kcal/mol,0.9905 kcal/mol,-7.165055606124229,1.3584779881476745,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_33,-5.2392 kcal/mol,3.1454 kcal/mol,-18.77298623070923,8.294500678428323,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_27,lig_32,0.4810 kcal/mol,1.2064 kcal/mol,-4.709610709675945,5.671645744086214,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_37,lig_50,-2.7345 kcal/mol,0.9019 kcal/mol,-6.614966554325185,1.1460177693800473,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_37,lig_56,-3.8549 kcal/mol,0.3181 kcal/mol,-5.223801488601542,-2.4860733207546177,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_53,lig_58,-3.0502 kcal/mol,0.2129 kcal/mol,-3.966308536334366,-2.1340394139216388,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_56,lig_58,-3.7950 kcal/mol,2.6271 kcal/mol,-15.098488747327233,7.508505413261288,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_60,lig_61,-1.5755 kcal/mol,0.2553 kcal/mol,-2.6740829913246635,-0.4769587006488365,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_60,lig_63,-3.2029 kcal/mol,4.0845 kcal/mol,-20.77709506149248,14.371242461106645,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
