lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_27,lig_39,-2.3133 kcal/mol,0.4479 kcal/mol,-4.240631783619134,-0.38597087892097104,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_33,lig_34,2.1492 kcal/mol,0.7977 kcal/mol,-1.282867511434178,5.581198132581562,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_32,lig_34,-0.6107 kcal/mol,0.4073 kcal/mol,-2.363282151633465,1.1419390743996993,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_33,lig_67,-1.9716 kcal/mol,0.7720 kcal/mol,-5.293202920713211,1.34991927712535,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_33,lig_37,-0.8913 kcal/mol,0.8067 kcal/mol,-4.362042143425778,2.5795335103525936,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_65,lig_67,-0.9934 kcal/mol,0.4055 kcal/mol,-2.7380807996255463,0.7513316729622483,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_27,lig_33,-1.3994 kcal/mol,0.1974 kcal/mol,-2.248656950502572,-0.5501323442530659,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_27,lig_32,-0.3209 kcal/mol,0.5282 kcal/mol,-2.5936993230475656,1.9519288279293916,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_37,lig_50,-1.3337 kcal/mol,0.4286 kcal/mol,-3.1778746556940964,0.5105125464200697,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_37,lig_56,-1.5399 kcal/mol,0.7335 kcal/mol,-4.695883329668073,1.6161185595583696,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_53,lig_58,-2.3438 kcal/mol,0.6094 kcal/mol,-4.965832106250312,0.27826602359433394,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_56,lig_58,-2.7235 kcal/mol,0.1764 kcal/mol,-3.482482385436954,-1.9645445761221807,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_60,lig_61,-0.3021 kcal/mol,0.6829 kcal/mol,-3.2404753698369744,2.636335349882496,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_60,lig_63,-2.2148 kcal/mol,0.2696 kcal/mol,-3.3747588787792777,-1.0548293781732696,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_60,lig_65,-2.4443 kcal/mol,0.5323 kcal/mol,-4.734557514342368,-0.1541079176576985,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_50,lig_61,-1.4521 kcal/mol,1.6127 kcal/mol,-8.391137152924674,5.486958231196261,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_53,lig_63,-1.7628 kcal/mol,0.1991 kcal/mol,-2.619577105223721,-0.905989058376951,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_32,lig_37,-0.4569 kcal/mol,0.5457 kcal/mol,-2.805030501395121,1.8912152983990267,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_32,lig_39,0.2616 kcal/mol,0.8529 kcal/mol,-3.4079224919082853,3.9311128302262293,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_37,lig_65,-3.2434 kcal/mol,0.7298 kcal/mol,-6.383640440985391,-0.10308876274867185,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_37,lig_67,-2.2664 kcal/mol,0.4304 kcal/mol,-4.1180562880045075,-0.4147417794213508,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_60,lig_67,-3.5432 kcal/mol,0.0820 kcal/mol,-3.89622687058677,-3.1902301693844803,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_53,lig_67,-0.8384 kcal/mol,0.1708 kcal/mol,-1.5732871102401362,-0.10358244866113753,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_39,lig_67,-3.4025 kcal/mol,0.8134 kcal/mol,-6.902425079170683,0.09735561777161239,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_34,lig_37,-2.1400 kcal/mol,0.5315 kcal/mol,-4.426934076141386,0.14692076223587192,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_53,lig_56,1.6049 kcal/mol,0.6064 kcal/mol,-1.0043340737722706,4.214144595690817,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
