lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_33,lig_34,-0.0922 kcal/mol,0.3936 kcal/mol,-5.092846025745835,4.908487834736927,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_27,lig_39,-1.1644 kcal/mol,0.1928 kcal/mol,-3.61472024375961,1.2859634731291187,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_33,lig_67,-2.0708 kcal/mol,0.4016 kcal/mol,-7.173795126331183,3.032179967320812,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_32,lig_34,-2.0399 kcal/mol,0.0620 kcal/mol,-2.8277406845014545,-1.2520032915754222,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_33,lig_37,-0.5806 kcal/mol,0.0545 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_27,lig_32,-0.5390 kcal/mol,0.1371 kcal/mol,-1.1290123128993748,0.05110492572810854,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_27,lig_33,-1.1176 kcal/mol,0.0349 kcal/mol,-1.5607706245719395,-0.6744725338300566,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_37,lig_50,0.1423 kcal/mol,0.1695 kcal/mol,-2.0115050665122483,2.296028803651128,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_37,lig_56,-0.2860 kcal/mol,0.0867 kcal/mol,-0.6589389619663959,0.08701632065772674,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_56,lig_58,-2.0192 kcal/mol,0.0270 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_60,lig_61,1.0474 kcal/mol,0.0900 kcal/mol,0.6600755842438863,1.4346849886123232,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_53,lig_58,-0.6936 kcal/mol,0.3191 kcal/mol,-2.0666544361106065,0.679421444021775,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_60,lig_63,-1.2068 kcal/mol,0.0446 kcal/mol,-1.3987405037195035,-1.0147866880272582,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_60,lig_65,-1.1567 kcal/mol,0.0599 kcal/mol,-1.9180885453142662,-0.39527925820624754,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_50,lig_61,-1.0185 kcal/mol,0.1827 kcal/mol,-3.3403927974943812,1.3034556586539452,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_32,lig_37,-1.3439 kcal/mol,0.1020 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_53,lig_63,-0.6992 kcal/mol,0.0743 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_32,lig_39,-1.0436 kcal/mol,0.1291 kcal/mol,-1.5989221644940594,-0.4882811925544279,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_37,lig_65,-1.6578 kcal/mol,0.0720 kcal/mol,-1.9675589306087404,-1.348084284891469,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_60,lig_67,-0.8645 kcal/mol,0.1758 kcal/mol,-3.0989066411120136,1.369851310423873,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
