lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_33,lig_34,-0.6505 kcal/mol,0.2639 kcal/mol,-1.7857824997590546,0.4848461780910698,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_27,lig_39,-2.6641 kcal/mol,0.2297 kcal/mol,-3.6523445675611264,-1.6758944700340983,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_32,lig_34,-1.0726 kcal/mol,0.1107 kcal/mol,-1.5487221278128558,-0.5963951678500667,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_33,lig_67,-1.6723 kcal/mol,0.2377 kcal/mol,-2.6948712132047605,-0.6496612343872556,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_33,lig_37,-1.5277 kcal/mol,0.1669 kcal/mol,-2.245869745076515,-0.8096053725483543,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_27,lig_32,-0.3177 kcal/mol,0.0717 kcal/mol,-0.6260429475887025,-0.009271966342538351,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_65,lig_67,1.9003 kcal/mol,0.1468 kcal/mol,1.2685999243658574,2.5320272892459466,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_27,lig_33,-1.1985 kcal/mol,0.0870 kcal/mol,-1.572961357498734,-0.8240350553795692,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_37,lig_50,0.6983 kcal/mol,0.1652 kcal/mol,-0.012613001554526715,1.409283030576281,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_37,lig_56,-0.6221 kcal/mol,0.0950 kcal/mol,-1.03081899455595,-0.2132949389925981,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_56,lig_58,-2.1299 kcal/mol,0.1267 kcal/mol,-2.6751771930051604,-1.5845702073116859,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_53,lig_58,-0.7978 kcal/mol,0.0130 kcal/mol,-0.8536342151874182,-0.7419732622378387,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_60,lig_61,1.2975 kcal/mol,0.1491 kcal/mol,0.6559342154295241,1.9390349555119029,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_60,lig_63,-1.7968 kcal/mol,0.1187 kcal/mol,-2.3072832084197983,-1.2862191925600395,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_50,lig_61,-1.0175 kcal/mol,0.0792 kcal/mol,-1.3583050976239281,-0.6766269478430741,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_60,lig_65,-1.7379 kcal/mol,0.0271 kcal/mol,-1.8546268300712414,-1.6210996989563073,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_53,lig_63,-0.9396 kcal/mol,0.0537 kcal/mol,-1.1705639371768344,-0.7085622678246849,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_32,lig_37,-2.7419 kcal/mol,0.2814 kcal/mol,-3.9528350184811143,-1.530965285662862,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_37,lig_65,-3.3445 kcal/mol,0.1146 kcal/mol,-3.8376243043576674,-2.8513022740212794,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_32,lig_39,-2.5059 kcal/mol,0.1516 kcal/mol,-3.1582562678692043,-1.8534876330514076,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_37,lig_67,-1.7632 kcal/mol,0.1224 kcal/mol,-2.289698334690109,-1.2368000925127083,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_60,lig_67,0.1839 kcal/mol,0.2130 kcal/mol,-0.7326877502723317,1.1005798600238403,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_53,lig_67,1.2285 kcal/mol,0.1536 kcal/mol,0.5678027502268741,1.8892405768314269,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_39,lig_67,-2.0594 kcal/mol,0.6186 kcal/mol,-4.721201293774401,0.6024685334767894,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_53,lig_56,1.4954 kcal/mol,0.0755 kcal/mol,1.1705881798966171,1.8201859581668156,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_34,lig_37,-1.0438 kcal/mol,0.1383 kcal/mol,-1.6389895718971235,-0.44863355377550007,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_33,lig_53,-4.2349 kcal/mol,0.2609 kcal/mol,-5.357609903866959,-3.112212655357225,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_50,lig_58,-2.7625 kcal/mol,0.1360 kcal/mol,-3.3476240855649464,-2.1773622266531896,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_50,lig_53,-2.3909 kcal/mol,0.2694 kcal/mol,-3.5501161055732853,-1.2317296956339812,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_37,lig_53,-2.4819 kcal/mol,0.0801 kcal/mol,-2.826525245550078,-2.1372761494535903,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_61,lig_63,-2.7519 kcal/mol,0.2899 kcal/mol,-3.999045982944531,-1.5046606209399433,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_63,lig_65,0.4845 kcal/mol,0.1247 kcal/mol,-0.05184971552806927,1.0208999434090396,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_33,lig_39,-0.9533 kcal/mol,0.2545 kcal/mol,-2.048312446138308,0.1416876953591033,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_27,lig_65,-5.7119 kcal/mol,0.1158 kcal/mol,-6.209963866479687,-5.213896086919742,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_27,lig_61,-2.1576 kcal/mol,0.1378 kcal/mol,-2.7504581033888336,-1.5647227547607658,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_27,lig_60,-3.9821 kcal/mol,0.3087 kcal/mol,-5.310398937426562,-2.6538137860791053,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_27,lig_67,-2.9604 kcal/mol,0.1789 kcal/mol,-3.7301391428968476,-2.190745002015275,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_27,lig_34,-2.9222 kcal/mol,0.2813 kcal/mol,-4.132389859571553,-1.7119445621150018,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_27,lig_50,-2.1383 kcal/mol,0.2558 kcal/mol,-3.23912543252682,-1.0375494170750705,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_27,lig_63,-6.6842 kcal/mol,0.1834 kcal/mol,-7.47346772012917,-5.894889282217898,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_37,lig_61,-0.3171 kcal/mol,0.1376 kcal/mol,-0.9093262270926428,0.2750505502916216,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_27,lig_56,-2.4900 kcal/mol,0.2818 kcal/mol,-3.70254727781278,-1.2774289742230531,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_34,lig_53,-3.4619 kcal/mol,0.2013 kcal/mol,-4.328158660937319,-2.595692501283303,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_33,lig_50,-1.0896 kcal/mol,0.2579 kcal/mol,-2.1992192570738576,0.020001093721256025,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_32,lig_33,-0.8204 kcal/mol,0.0970 kcal/mol,-1.2376861671019315,-0.40304475091771075,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_61,lig_67,-1.0548 kcal/mol,0.1558 kcal/mol,-1.7252307285478452,-0.38428312467592884,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_27,lig_58,-4.9729 kcal/mol,0.1159 kcal/mol,-5.471647654599032,-4.474136118278857,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_27,lig_37,-3.0628 kcal/mol,0.1941 kcal/mol,-3.898101530335623,-2.227564012447779,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_50,lig_56,-0.6773 kcal/mol,0.3026 kcal/mol,-1.9792758067369132,0.6246060784992213,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_61,lig_65,-3.0769 kcal/mol,0.1190 kcal/mol,-3.5889267037985353,-2.5648297498914476,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_37,lig_63,-3.2199 kcal/mol,0.1618 kcal/mol,-3.9159959559411934,-2.5238482610599444,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_34,lig_39,0.0627 kcal/mol,0.0812 kcal/mol,-0.28662483581779635,0.41201435028297634,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_56,lig_60,-0.8955 kcal/mol,0.0627 kcal/mol,-1.165165310894608,-0.6257375847257582,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
