lig_0,lig_1,freenrg,error,engine,analysis
lig_33,lig_34,-0.4227 kcal/mol,0.0539 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_27,lig_39,-0.9751 kcal/mol,0.0944 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_32,lig_34,-2.3954 kcal/mol,0.2071 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_33,lig_67,-2.1327 kcal/mol,0.6615 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_33,lig_37,-0.5066 kcal/mol,0.0831 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_27,lig_32,-0.5644 kcal/mol,0.1029 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_27,lig_33,-0.9904 kcal/mol,0.1231 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_37,lig_50,0.0931 kcal/mol,0.1875 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_37,lig_56,-0.2764 kcal/mol,0.0862 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_56,lig_58,-2.0321 kcal/mol,0.0388 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_53,lig_58,-1.0007 kcal/mol,0.0753 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_60,lig_61,1.1324 kcal/mol,0.0881 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_60,lig_63,-1.0578 kcal/mol,0.1218 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_60,lig_65,-1.1799 kcal/mol,0.0588 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_50,lig_61,-0.9777 kcal/mol,0.1652 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_53,lig_63,-0.7401 kcal/mol,0.0973 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_32,lig_37,-1.4364 kcal/mol,0.1327 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_32,lig_39,-1.2134 kcal/mol,0.0827 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_37,lig_65,-1.3912 kcal/mol,0.0960 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_60,lig_67,-0.7972 kcal/mol,0.1365 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_53,lig_67,0.7320 kcal/mol,0.1225 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_34,lig_37,-0.6757 kcal/mol,0.0500 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_53,lig_56,1.7407 kcal/mol,0.0645 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_50,lig_58,-2.7080 kcal/mol,0.4537 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_33,lig_53,-2.3323 kcal/mol,0.0640 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_37,lig_53,-2.2615 kcal/mol,0.0414 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_63,lig_65,0.6215 kcal/mol,0.0670 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_27,lig_65,-3.5906 kcal/mol,0.1735 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_33,lig_39,-0.1951 kcal/mol,0.2669 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_27,lig_61,-1.7090 kcal/mol,0.1312 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_27,lig_34,-1.8924 kcal/mol,0.0751 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
