lig_0,lig_1,freenrg,error,engine,analysis
lig_27,lig_39,-3.3545 kcal/mol,1.3487 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_33,lig_34,1.5109 kcal/mol,1.2943 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_32,lig_34,-0.3530 kcal/mol,0.6059 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_33,lig_67,-2.1356 kcal/mol,0.9540 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_65,lig_67,-0.5580 kcal/mol,0.6719 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_33,lig_37,-2.9033 kcal/mol,0.9905 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_27,lig_33,-5.2392 kcal/mol,3.1454 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_27,lig_32,0.4810 kcal/mol,1.2064 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_37,lig_50,-2.7345 kcal/mol,0.9019 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_37,lig_56,-3.8549 kcal/mol,0.3181 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_53,lig_58,-3.0502 kcal/mol,0.2129 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_56,lig_58,-3.7950 kcal/mol,2.6271 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_60,lig_61,-1.5755 kcal/mol,0.2553 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_60,lig_63,-3.2029 kcal/mol,4.0845 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_60,lig_65,-1.2425 kcal/mol,1.1949 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_50,lig_61,-1.5119 kcal/mol,0.8508 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_53,lig_63,0.4521 kcal/mol,1.2526 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_32,lig_37,-0.2801 kcal/mol,0.6496 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_32,lig_39,2.6884 kcal/mol,1.2455 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_37,lig_65,-3.1499 kcal/mol,0.6889 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_60,lig_67,-1.9577 kcal/mol,0.4705 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_37,lig_67,-0.5057 kcal/mol,1.2055 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_53,lig_67,0.1161 kcal/mol,0.8663 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_39,lig_67,-3.1103 kcal/mol,1.0745 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_34,lig_37,-1.6013 kcal/mol,0.5662 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_53,lig_56,1.6457 kcal/mol,0.8316 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_50,lig_58,-0.3868 kcal/mol,1.0777 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_33,lig_53,-4.0260 kcal/mol,2.1779 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_37,lig_53,-5.4506 kcal/mol,3.4759 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_50,lig_53,-2.2647 kcal/mol,1.5205 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_61,lig_63,-3.8508 kcal/mol,1.1661 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_63,lig_65,0.6687 kcal/mol,1.0751 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_27,lig_65,-3.4144 kcal/mol,1.8928 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_27,lig_61,-1.1676 kcal/mol,1.2374 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_33,lig_39,-0.8649 kcal/mol,2.8567 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_27,lig_60,-1.6405 kcal/mol,2.0115 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_27,lig_34,-1.9626 kcal/mol,1.3274 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_27,lig_67,-5.3822 kcal/mol,0.6744 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_27,lig_63,-2.6956 kcal/mol,1.5248 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_27,lig_50,-6.7214 kcal/mol,0.9631 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_27,lig_56,-3.8299 kcal/mol,1.2445 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_37,lig_61,2.0592 kcal/mol,0.6369 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_34,lig_53,-4.5947 kcal/mol,0.0462 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_32,lig_33,-1.4203 kcal/mol,1.1900 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_61,lig_67,-4.6002 kcal/mol,0.4217 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_27,lig_58,-7.1545 kcal/mol,0.3576 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_27,lig_37,-5.5319 kcal/mol,0.8387 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_61,lig_65,-3.4711 kcal/mol,1.9548 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_50,lig_56,-0.5943 kcal/mol,1.7842 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_37,lig_63,-3.3144 kcal/mol,2.0676 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_34,lig_39,-0.1293 kcal/mol,0.5805 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_56,lig_60,-1.3852 kcal/mol,1.2007 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_33,lig_50,-3.0518 kcal/mol,1.4471 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
