lig_0,lig_1,freenrg,error,engine,analysis
lig_27,lig_39,-2.8934 kcal/mol,0.1098 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_33,lig_34,-0.6523 kcal/mol,0.3146 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_32,lig_34,-1.0015 kcal/mol,0.1224 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_33,lig_67,-2.3126 kcal/mol,0.2466 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_33,lig_37,-1.2980 kcal/mol,0.2112 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_65,lig_67,1.9283 kcal/mol,0.1303 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_27,lig_32,-0.3065 kcal/mol,0.0497 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_27,lig_33,-1.0074 kcal/mol,0.0363 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_37,lig_50,0.5705 kcal/mol,0.1965 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_37,lig_56,-0.5412 kcal/mol,0.0628 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_53,lig_58,-0.6904 kcal/mol,0.0654 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_56,lig_58,-2.0784 kcal/mol,0.1330 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_60,lig_61,1.3741 kcal/mol,0.1322 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
