ligand,freenrg,error,engine,analysis,method
lig_15,-0.2452102409829965,0.3458912221702584,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_155,0.12967352379121383,0.39985741223745713,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_156,1.264608910829455,0.45785585267569623,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_163,-0.7581445375416098,0.4085510778333466,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_164,0.15473698216511933,0.44367647472944544,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_165,-0.304241367707903,0.4619310364285932,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_167,-1.5931319606946293,0.4318590531612679,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_206,1.456119693456602,0.4043707549193428,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_215,-1.1581138460644609,0.3114988860051408,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_224,-1.0104353279913554,0.5067273964936003,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_227,-2.5720859239852474,0.35044185122056365,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_23,2.1538569735195376,0.3989161600167855,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_231,1.0325659864300343,0.5062498343968567,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_234,-1.3589144721805742,0.4465790612919648,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_235,-0.5097466659128709,0.4480076645571463,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_237,-0.5115863397252467,0.40899947412739696,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_251,-0.4351833344037326,0.4006453365682869,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_252,0.17373751360263717,0.34451414361352645,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_254,0.6565064202896191,0.4222563937448051,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_256,2.1779968650283967,0.41166115494589073,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_266,0.3083088838705785,0.5129523817696878,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_289,-0.21973793465040223,0.545593239644999,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_290,-1.9264475504390686,0.4456056727637536,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_30,0.4098414694344685,0.49119068601689536,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_31,1.5302939734984533,0.558989118875189,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_336,0.7630962116226772,0.5110198118105238,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_338,0.15842553118290792,0.4436009185672502,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_42,2.2163056759561215,0.49206344392444107,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_43,0.8606360569653844,0.5609990274206466,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_57,-0.26129050803017645,0.3760671578367021,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_67,-2.5824406613329334,0.4563816748051722,GROMACS,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
