ligand,freenrg,error,engine,analysis,method
lig_15,-0.6593167490491032,0.3031847676551803,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_155,1.0592387914934167,0.5251109432918575,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_156,1.0230589797763991,0.5513258025593702,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_163,0.45825108760250455,0.41967113888908697,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_164,0.5064085406203094,0.5093425661056605,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_165,0.11812512586558777,0.4577209573907294,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_167,0.010065669055231097,0.4258565645431623,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_206,1.9819912131663175,0.46815649540952237,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_215,-0.13700178158903475,0.3296772953265582,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_224,0.03923534277915164,0.5123470622710682,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_227,-2.855516749049108,0.3459759337444984,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_231,-0.09018273699136492,0.4180649220361001,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_234,0.8098781610181094,0.4386682902327612,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_235,-0.9368728996367656,0.4524012861899118,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_237,-0.9908249418474897,0.4358404226643891,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_251,-0.10432180091008503,0.6297010575137828,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_252,0.2923404397571928,0.4008472294275792,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_254,1.5406555636859298,0.4408100447533833,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_256,-0.33755956024280703,0.5391659846390121,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_266,-1.7612811921418734,0.5047586265308821,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_289,-0.8633182776690149,0.5435362166246713,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_290,-2.992669574189361,0.45037118742089677,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_30,0.9287389505684611,0.5986872475841583,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_31,3.022662228883746,0.6582883905069578,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_336,-0.3624939139219367,0.4937499693789558,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_338,0.023174809622651615,0.45648284483450147,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_42,1.8602729970042204,0.6035704609957265,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_43,2.546734310551493,0.6644927406429123,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_57,-0.6953167490491077,0.455365164165142,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_67,-3.4341552851636754,0.6232054346006042,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
