lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_CHEMBL3259820,lig_CHEMBL3264999,0.1536 kcal/mol,0.6641 kcal/mol,-2.7039239908311337,3.0110532623769095,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_CHEMBL3264999,lig_CHEMBL3265005,4.8751 kcal/mol,0.2188 kcal/mol,3.9338292033026274,5.816349214839073,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_CHEMBL3264999,lig_CHEMBL3265004,-0.3362 kcal/mol,0.0884 kcal/mol,-0.7165941658920314,0.044189867092894575,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_CHEMBL3264999,lig_CHEMBL3265002,-0.4936 kcal/mol,0.1123 kcal/mol,-0.9767775320260195,-0.010477564214696533,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_CHEMBL3259820,lig_CHEMBL3265016,0.3261 kcal/mol,0.3287 kcal/mol,-1.0883239357401804,1.7405375585294989,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_CHEMBL3265005,lig_CHEMBL3265026,-6.7019 kcal/mol,0.4025 kcal/mol,-8.433580810177352,-4.970163789579482,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_CHEMBL3259820,lig_CHEMBL3265026,-0.7388 kcal/mol,0.4865 kcal/mol,-2.8321862134028297,1.3546526663803693,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_CHEMBL3259820,lig_CHEMBL3265017,-1.2125 kcal/mol,0.1744 kcal/mol,-1.9626915463469883,-0.4623436310548217,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_CHEMBL3265028,lig_CHEMBL3265036,-1.4642 kcal/mol,0.2827 kcal/mol,-2.6806978912062274,-0.2476259290290288,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_CHEMBL3265028,lig_CHEMBL3265030,-0.6306 kcal/mol,0.1355 kcal/mol,-1.213527336392963,-0.04760561434184152,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_CHEMBL3265027,lig_CHEMBL3265036,-2.4511 kcal/mol,0.2516 kcal/mol,-3.5337893891409147,-1.3684162760552503,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
lig_CHEMBL3265005,lig_CHEMBL3265014,-0.4020 kcal/mol,0.6133 kcal/mol,-3.0409756487278705,2.23702816155812,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50,None
