lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_CHEMBL3264999,lig_CHEMBL3265004,-1.4782 kcal/mol,0.4810 kcal/mol,-3.547934659285065,0.5916284239162084,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3264999,lig_CHEMBL3265002,1.7079 kcal/mol,0.9872 kcal/mol,-2.539670484974275,5.955562969427811,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3264999,lig_CHEMBL3265005,-0.8677 kcal/mol,0.4887 kcal/mol,-2.9702962484285957,1.2348231674503292,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3259820,lig_CHEMBL3264999,6.6637 kcal/mol,1.0463 kcal/mol,2.1616976975393456,11.165633236146974,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3259820,lig_CHEMBL3265026,0.1452 kcal/mol,0.2727 kcal/mol,-1.0281305105045604,1.3184672679339187,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3265005,lig_CHEMBL3265026,-0.6183 kcal/mol,0.6774 kcal/mol,-3.5327183500034542,2.296164859765431,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3259820,lig_CHEMBL3265016,1.4950 kcal/mol,0.3261 kcal/mol,0.09203910281879812,2.8979730241100907,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3259820,lig_CHEMBL3265017,0.0326 kcal/mol,0.2937 kcal/mol,-1.2310275778854085,1.2962351966620766,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3265028,lig_CHEMBL3265036,0.1991 kcal/mol,0.5767 kcal/mol,-7.128303812673378,7.526595489541402,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3265028,lig_CHEMBL3265030,-0.0024 kcal/mol,0.3801 kcal/mol,-1.6378721748432212,1.6330710143879983,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3265027,lig_CHEMBL3265036,-1.5348 kcal/mol,0.1374 kcal/mol,-2.1258289739201928,-0.9437647295231353,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3265005,lig_CHEMBL3265014,0.7125 kcal/mol,0.7842 kcal/mol,-2.661644052914719,4.086608469443009,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3265024,lig_CHEMBL3265025,0.9282 kcal/mol,0.2528 kcal/mol,-0.15933850523802828,2.015781637616228,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3259820,lig_CHEMBL3265005,3.8391 kcal/mol,0.3874 kcal/mol,2.172178596137937,5.505967816766701,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3265027,lig_CHEMBL3265030,-0.2759 kcal/mol,0.3352 kcal/mol,-1.7183108771708357,1.1664686455992164,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3265027,lig_CHEMBL3265034,-0.7656 kcal/mol,0.2893 kcal/mol,-2.010402690565553,0.4792921920236666,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
