lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_CHEMBL3264999,lig_CHEMBL3265002,0.8471 kcal/mol,0.0850 kcal/mol,0.4815253997596796,1.2127023709416238,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3264999,lig_CHEMBL3265004,-0.5624 kcal/mol,0.0667 kcal/mol,-0.849446614638611,-0.27540068962823977,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3259820,lig_CHEMBL3264999,-1.7063 kcal/mol,1.3875 kcal/mol,-19.33603803460773,15.923347185665126,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3264999,lig_CHEMBL3265005,3.1459 kcal/mol,0.2396 kcal/mol,2.1150848292628615,4.176696300621111,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3259820,lig_CHEMBL3265026,-0.1943 kcal/mol,0.1408 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3259820,lig_CHEMBL3265016,0.3845 kcal/mol,0.2976 kcal/mol,nan,nan,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3259820,lig_CHEMBL3265017,-1.0990 kcal/mol,0.6018 kcal/mol,-3.688345893359574,1.4903748139720454,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3265005,lig_CHEMBL3265026,-0.8805 kcal/mol,0.6236 kcal/mol,-3.563816212435707,1.802790893819274,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3265028,lig_CHEMBL3265036,-0.0448 kcal/mol,0.2587 kcal/mol,-3.331542523596568,3.242009605135221,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3265028,lig_CHEMBL3265030,0.2315 kcal/mol,0.2793 kcal/mol,-0.9701199242990675,1.4330750381910469,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_CHEMBL3265027,lig_CHEMBL3265036,-0.5878 kcal/mol,0.1465 kcal/mol,-2.449011620347522,1.2734984874773958,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
