ligand,freenrg,error,engine,analysis,method
lig_CHEMBL3402744_300,1.1045,1.1945000000000001,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_CHEMBL3402745_200,-0.05449999999999999,1.2345000000000002,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_CHEMBL3402747_3400,1.7395,1.2145000000000001,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_CHEMBL3402748_5300,2.0725,1.2145000000000001,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_CHEMBL3402749_500,1.7215,1.2825,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_CHEMBL3402750_400,1.2925,1.3205,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_CHEMBL3402751_2100,1.0895000000000001,1.2945,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_CHEMBL3402752_30000,1.9555,1.3395000000000001,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_CHEMBL3402753_200,-2.0705,1.2495,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_CHEMBL3402754_40,-2.2415000000000003,1.2465,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_CHEMBL3402755_4200,-2.0635000000000003,1.2515,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_CHEMBL3402761_1,-4.5455000000000005,1.2685,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
