lig_0,lig_1,freenrg,error,engine,analysis
lig_224,lig_290,-3.5806 kcal/mol,0.1389 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_224,lig_235,0.6185 kcal/mol,1.2311 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_266,lig_290,-3.3589 kcal/mol,0.2280 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_155,lig_30,1.4467 kcal/mol,0.5306 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_155,lig_42,2.4596 kcal/mol,0.3858 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_235,lig_266,0.2522 kcal/mol,1.0493 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_251,lig_67,-2.4128 kcal/mol,0.2819 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_256,lig_67,-4.2761 kcal/mol,0.3565 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_30,lig_42,0.9831 kcal/mol,0.1320 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_155,lig_23,2.9146 kcal/mol,0.2189 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_31,lig_43,0.0633 kcal/mol,0.0931 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_23,lig_251,-2.9683 kcal/mol,0.3695 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_252,lig_256,1.2323 kcal/mol,0.9041 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_164,lig_237,0.1073 kcal/mol,0.5914 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_227,lig_235,2.1283 kcal/mol,0.3495 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_15,lig_227,-2.3295 kcal/mol,0.2417 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_15,lig_237,-0.2849 kcal/mol,0.0451 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_156,lig_57,-1.7865 kcal/mol,0.1271 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_164,lig_165,-0.4057 kcal/mol,0.0295 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_215,lig_231,2.8376 kcal/mol,0.3064 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_235,lig_290,-0.5005 kcal/mol,0.2503 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_15,lig_215,-0.0862 kcal/mol,0.4561 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_227,lig_290,2.1680 kcal/mol,0.3646 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_231,lig_336,0.1563 kcal/mol,0.7055 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_30,lig_31,1.2018 kcal/mol,0.3771 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_155,lig_156,1.2020 kcal/mol,0.4576 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_155,lig_57,-0.5781 kcal/mol,0.4128 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_167,lig_215,-1.6095 kcal/mol,1.0536 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_167,lig_234,0.3218 kcal/mol,0.1113 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_227,lig_57,2.4039 kcal/mol,0.2624 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_231,lig_289,-1.3205 kcal/mol,0.0363 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_251,lig_256,1.7637 kcal/mol,0.9204 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_252,lig_254,1.5054 kcal/mol,0.3696 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_252,lig_338,-0.1479 kcal/mol,0.1996 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_336,lig_338,-1.0034 kcal/mol,0.2659 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_42,lig_43,-1.4036 kcal/mol,0.8893 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_163,lig_165,1.0405 kcal/mol,0.4845 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_163,lig_234,-0.4183 kcal/mol,0.2090 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_163,lig_252,0.2888 kcal/mol,0.3587 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_206,lig_215,-2.8162 kcal/mol,0.4687 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_206,lig_254,-1.3297 kcal/mol,0.2380 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_289,lig_336,0.3826 kcal/mol,0.3017 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
