lig_0,lig_1,freenrg,error,engine,analysis
lig_224,lig_290,-3.0743 kcal/mol,0.1276 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_224,lig_235,0.1684 kcal/mol,0.6830 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_266,lig_290,-2.2304 kcal/mol,0.1696 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_155,lig_30,0.4143 kcal/mol,0.3070 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_155,lig_42,0.2021 kcal/mol,0.2386 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_235,lig_266,-0.6441 kcal/mol,0.2523 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_251,lig_67,-1.4836 kcal/mol,0.2469 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_256,lig_67,-3.4040 kcal/mol,0.1737 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_30,lig_42,0.2917 kcal/mol,0.1524 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_155,lig_23,3.5869 kcal/mol,0.3433 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_31,lig_43,-0.5123 kcal/mol,0.2030 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_23,lig_251,-1.8661 kcal/mol,0.2335 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_252,lig_256,0.9748 kcal/mol,0.1385 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_164,lig_237,0.9952 kcal/mol,0.1387 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_227,lig_235,2.7483 kcal/mol,0.0410 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_15,lig_227,-1.1628 kcal/mol,0.1430 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_15,lig_237,-0.2332 kcal/mol,0.0381 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_156,lig_57,-1.5161 kcal/mol,0.0979 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_164,lig_165,-0.3495 kcal/mol,0.0172 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_215,lig_231,0.7271 kcal/mol,0.0955 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_235,lig_290,-0.3565 kcal/mol,0.1384 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_15,lig_215,1.6624 kcal/mol,0.0691 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_227,lig_290,2.3035 kcal/mol,0.1531 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_231,lig_336,0.8769 kcal/mol,0.1865 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_30,lig_31,1.9075 kcal/mol,0.1525 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_155,lig_156,0.0642 kcal/mol,0.0694 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_155,lig_57,-1.4138 kcal/mol,0.0915 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_167,lig_215,-0.1454 kcal/mol,0.1104 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_167,lig_234,0.6819 kcal/mol,0.0762 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_227,lig_57,2.3302 kcal/mol,0.0433 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_231,lig_289,-1.0698 kcal/mol,0.0920 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_251,lig_256,0.1196 kcal/mol,0.1875 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_252,lig_254,1.5966 kcal/mol,0.2826 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_252,lig_338,-0.2047 kcal/mol,0.0189 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_336,lig_338,0.6629 kcal/mol,0.0683 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_42,lig_43,0.8643 kcal/mol,0.0321 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_163,lig_165,0.2584 kcal/mol,0.1509 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_163,lig_234,0.2437 kcal/mol,0.0558 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_163,lig_252,0.8710 kcal/mol,0.1638 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_206,lig_215,-2.3207 kcal/mol,0.0660 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_206,lig_254,0.2655 kcal/mol,0.1753 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_289,lig_336,1.8764 kcal/mol,0.2138 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
