lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_224,lig_290,-3.4501 kcal/mol,0.5635 kcal/mol,-5.874522077901839,-1.0256142588396648,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_224,lig_235,-0.6367 kcal/mol,0.9679 kcal/mol,-4.801349053306097,3.52789031861295,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_266,lig_290,-3.4774 kcal/mol,0.1987 kcal/mol,-4.3321888933956645,-2.6226093675450377,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_155,lig_30,1.4397 kcal/mol,1.0370 kcal/mol,-3.0222585072378285,5.901699251761271,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_155,lig_42,2.0812 kcal/mol,0.6319 kcal/mol,-0.6377210908418585,4.800207254275674,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_235,lig_266,0.2778 kcal/mol,1.5551 kcal/mol,-6.413028365076786,6.968680185349883,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_251,lig_67,-2.0925 kcal/mol,0.4662 kcal/mol,-4.098193532455526,-0.08681702273474823,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_256,lig_67,-4.3906 kcal/mol,0.6974 kcal/mol,-7.391165216862856,-1.3899474097987263,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_30,lig_42,0.8360 kcal/mol,0.1691 kcal/mol,0.10852586341434267,1.5633935161785504,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_155,lig_23,2.9169 kcal/mol,0.2573 kcal/mol,1.8096867465098743,4.024020819374379,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_31,lig_43,0.0922 kcal/mol,0.0657 kcal/mol,-0.19058115719333274,0.37490262271471125,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_23,lig_251,-1.8550 kcal/mol,0.7143 kcal/mol,-4.92829495259614,1.2183315451390873,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_252,lig_256,1.5270 kcal/mol,1.0983 kcal/mol,-3.1987598436262186,6.2528053263342915,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_164,lig_237,0.0617 kcal/mol,0.9490 kcal/mol,-4.021481435026897,4.144941070138356,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_227,lig_235,2.6461 kcal/mol,0.2810 kcal/mol,1.4370536981343667,3.855051974733815,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_15,lig_227,-2.4794 kcal/mol,0.3526 kcal/mol,-3.996391747495367,-0.9624687713208278,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_15,lig_237,-0.3395 kcal/mol,0.0204 kcal/mol,-0.4274656675373076,-0.25158541878078583,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_156,lig_57,-1.8661 kcal/mol,0.1901 kcal/mol,-2.6842277317682792,-1.0479413629481464,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_164,lig_165,-0.4954 kcal/mol,0.0757 kcal/mol,-0.8211600843139735,-0.16962539797660953,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_215,lig_231,2.7605 kcal/mol,0.4481 kcal/mol,0.8323145830332543,4.688589825659333,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_235,lig_290,-0.6070 kcal/mol,0.2520 kcal/mol,-1.691404700383281,0.4773909992506309,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_15,lig_215,0.5672 kcal/mol,0.8826 kcal/mol,-3.230392976933649,4.364786055578639,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_227,lig_290,2.2508 kcal/mol,0.5671 kcal/mol,-0.18947684976583146,4.690979063796377,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_231,lig_336,0.2196 kcal/mol,0.8908 kcal/mol,-3.6130245989225673,4.052224543687959,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_30,lig_31,1.1366 kcal/mol,0.4451 kcal/mol,-0.7783837450647899,3.051620491585563,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_155,lig_156,1.2257 kcal/mol,0.3870 kcal/mol,-0.4394400167786505,2.8909197997770697,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_155,lig_57,-0.5958 kcal/mol,0.2411 kcal/mol,-1.6330013176681029,0.4414588545366904,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_167,lig_215,-1.3456 kcal/mol,1.1934 kcal/mol,-6.480299539353375,3.789018176171524,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_167,lig_234,0.3003 kcal/mol,0.3532 kcal/mol,-1.2194332095259959,1.8199883556825334,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_227,lig_57,3.0606 kcal/mol,0.7418 kcal/mol,-0.13117923991243696,6.252322914899275,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_231,lig_289,-1.4870 kcal/mol,0.1960 kcal/mol,-2.3303550547897065,-0.6436576906355492,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_252,lig_254,3.3114 kcal/mol,0.4150 kcal/mol,1.5257449388879567,5.09712542459145,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_251,lig_256,0.5605 kcal/mol,0.8475 kcal/mol,-3.086151957062016,4.207218270591712,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_252,lig_338,-0.4108 kcal/mol,0.7540 kcal/mol,-3.655021221102588,2.83350722627779,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_336,lig_338,-1.4537 kcal/mol,0.5507 kcal/mol,-3.8230629317816316,0.9157275953390958,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_42,lig_43,-1.2842 kcal/mol,0.8639 kcal/mol,-5.001242218763288,2.432892261793128,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_163,lig_165,1.1795 kcal/mol,0.4870 kcal/mol,-0.915815176673985,3.274875829409475,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_163,lig_234,-0.0964 kcal/mol,0.2391 kcal/mol,-1.125143081837172,0.9323100008500578,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_163,lig_252,0.5663 kcal/mol,0.7478 kcal/mol,-2.6511610162927233,3.783846684814255,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_206,lig_215,-2.0840 kcal/mol,0.8721 kcal/mol,-5.8362857860225645,1.6681936664179404,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_206,lig_254,-0.8483 kcal/mol,0.5104 kcal/mol,-3.0444396406605216,1.3478436955638182,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_289,lig_336,-0.1193 kcal/mol,0.1882 kcal/mol,-0.9292595635711999,0.6906357194993612,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
