lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_224,lig_290,-3.2720 kcal/mol,0.2289 kcal/mol,-4.25675192988957,-2.2872821315904277,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_224,lig_235,0.0613 kcal/mol,0.7351 kcal/mol,-3.1013615171248055,3.224029187908138,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_266,lig_290,-2.1510 kcal/mol,0.1524 kcal/mol,-2.8067176939202665,-1.4953315117710093,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_155,lig_30,0.6237 kcal/mol,0.2191 kcal/mol,-0.31903662422435963,1.5664411713814486,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_155,lig_42,0.3690 kcal/mol,0.2169 kcal/mol,-0.564383287669861,1.3024527583666505,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_235,lig_266,-0.4422 kcal/mol,0.2664 kcal/mol,-1.5884058527076153,0.7039282119556522,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_251,lig_67,-1.5325 kcal/mol,0.1294 kcal/mol,-2.089353583693634,-0.9757212667964151,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_256,lig_67,-3.4481 kcal/mol,0.2164 kcal/mol,-4.379224487569898,-2.5169350994430046,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_30,lig_42,0.3038 kcal/mol,0.1941 kcal/mol,-0.5312729466854577,1.1388574783174716,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_155,lig_23,3.4501 kcal/mol,0.2882 kcal/mol,2.2100299409058293,4.690216725832756,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_31,lig_43,-0.4885 kcal/mol,0.1774 kcal/mol,-1.2516519487001752,0.2745986663109542,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_23,lig_251,-1.9628 kcal/mol,0.2017 kcal/mol,-2.830714654898114,-1.0947969564981317,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_252,lig_256,1.0020 kcal/mol,0.1600 kcal/mol,0.3137740108656033,1.690286891451646,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_164,lig_237,0.9922 kcal/mol,0.1533 kcal/mol,0.3326101989262352,1.651807592142828,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_227,lig_235,2.7437 kcal/mol,0.0762 kcal/mol,2.4157168003990175,3.071626311772484,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_15,lig_227,-1.1336 kcal/mol,0.2177 kcal/mol,-2.070185329340872,-0.19703921087627096,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
