lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_224,lig_290,-3.5795 kcal/mol,0.1345 kcal/mol,-4.158339080644838,-3.000727921676465,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_224,lig_235,0.6185 kcal/mol,1.2311 kcal/mol,-4.678521125996136,5.915532666281127,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_266,lig_290,-3.2942 kcal/mol,0.2367 kcal/mol,-4.312721451916863,-2.2755815315131915,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_155,lig_30,1.3000 kcal/mol,0.5059 kcal/mol,-0.876538141046141,3.4764960693491256,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_155,lig_42,2.4155 kcal/mol,0.4171 kcal/mol,0.6206736942579754,4.2103214939166325,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_235,lig_266,0.2484 kcal/mol,1.0523 kcal/mol,-4.279152386866849,4.776033512477498,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_251,lig_67,-2.3326 kcal/mol,0.3042 kcal/mol,-3.641309559782023,-1.0239457571418102,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_256,lig_67,-4.1324 kcal/mol,0.3504 kcal/mol,-5.640149052778432,-2.6246011607090702,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_30,lig_42,0.9879 kcal/mol,0.1750 kcal/mol,0.23498262613857057,1.740815199568676,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_155,lig_23,3.1504 kcal/mol,0.1981 kcal/mol,2.297996892134949,4.00275100785401,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_31,lig_43,0.1092 kcal/mol,0.0767 kcal/mol,-0.22066367272374826,0.4389694194973858,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_23,lig_251,-2.9847 kcal/mol,0.3821 kcal/mol,-4.628846415379524,-1.3406507040373188,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_252,lig_256,1.2264 kcal/mol,0.9050 kcal/mol,-2.667313436446736,5.120070199520036,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_164,lig_237,0.2014 kcal/mol,0.6037 kcal/mol,-2.3959673476281274,2.7988074741806463,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_227,lig_235,2.1098 kcal/mol,0.3507 kcal/mol,0.6007031367012858,3.6188466905702033,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_15,lig_227,-2.3301 kcal/mol,0.2379 kcal/mol,-3.3536767394809583,-1.3065050434719596,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_15,lig_237,-0.2874 kcal/mol,0.0450 kcal/mol,-0.4811815242237223,-0.09353678004783392,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_156,lig_57,-1.9221 kcal/mol,0.1143 kcal/mol,-2.4138100841713617,-1.4303540073310663,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_164,lig_165,-0.4057 kcal/mol,0.0295 kcal/mol,-0.5326278764994514,-0.27880858965072375,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_215,lig_231,2.7554 kcal/mol,0.3259 kcal/mol,1.3529242405299382,4.1578116220852115,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
