lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_266,lig_290,-0.8609 kcal/mol,0.5491 kcal/mol,-3.2234835023924315,1.5016243550064512,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_155,lig_30,0.3946 kcal/mol,0.0937 kcal/mol,-0.008385205482192792,0.7976814973906851,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_224,lig_235,-0.5553 kcal/mol,0.6926 kcal/mol,-3.5353041606337072,2.4247758423047223,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_224,lig_290,-0.8604 kcal/mol,0.4516 kcal/mol,-2.8035134354911673,1.082720053251746,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_235,lig_266,-1.6433 kcal/mol,0.1239 kcal/mol,-2.1762791160705706,-1.1102398111934524,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_155,lig_42,0.5459 kcal/mol,0.3646 kcal/mol,-1.0226769686296848,2.1144949084218796,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_155,lig_23,nan,nan,None,None,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_23,lig_251,nan,nan,None,None,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_31,lig_43,-0.4503 kcal/mol,0.1596 kcal/mol,-1.13678232830577,0.2362395505008903,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_252,lig_256,-0.2635 kcal/mol,0.2464 kcal/mol,-1.3236008224516564,0.7966554600435534,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_164,lig_237,0.6120 kcal/mol,0.1825 kcal/mol,-0.17301490455841473,1.3970659323938155,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_30,lig_42,-0.1174 kcal/mol,0.3741 kcal/mol,-1.7270375288888788,1.492187412965457,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_227,lig_235,2.6996 kcal/mol,0.1124 kcal/mol,2.2158338056616267,3.183435784883686,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_15,lig_237,-0.3237 kcal/mol,0.0407 kcal/mol,-0.4988925648395861,-0.1484122243954433,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_15,lig_227,-2.3027 kcal/mol,0.1051 kcal/mol,-2.7547271050561064,-1.8506964986360388,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_156,lig_57,-1.9760 kcal/mol,0.0671 kcal/mol,-2.2646702402072307,-1.6873920294680431,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_215,lig_231,0.4691 kcal/mol,0.2863 kcal/mol,-0.7625935321036228,1.70072997222988,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_164,lig_165,-0.3584 kcal/mol,0.0227 kcal/mol,-0.4559663003199397,-0.2608528261672012,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_235,lig_290,-1.4316 kcal/mol,0.6013 kcal/mol,-4.018810217766185,1.1555117369282835,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_15,lig_215,0.9615 kcal/mol,0.0879 kcal/mol,0.5831739461554483,1.3398523442013537,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_30,lig_31,2.0286 kcal/mol,0.2949 kcal/mol,0.759669624848982,3.297590618611615,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_227,lig_290,-0.5472 kcal/mol,0.2234 kcal/mol,-1.508572429301858,0.4142064018397572,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_231,lig_336,-0.0569 kcal/mol,0.0372 kcal/mol,-0.21706281590290297,0.10326541407918563,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_155,lig_156,-0.1885 kcal/mol,0.0692 kcal/mol,-0.48625705012044734,0.10924272483985648,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_167,lig_234,0.8598 kcal/mol,0.0840 kcal/mol,0.4984925131789701,1.2212069329990989,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_155,lig_57,-1.5204 kcal/mol,0.1121 kcal/mol,-2.0025886382040228,-1.038179178588757,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_167,lig_215,-0.3304 kcal/mol,0.0396 kcal/mol,-0.5008126659394481,-0.1599702735966429,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_227,lig_57,2.1439 kcal/mol,0.0283 kcal/mol,2.0219813101583552,2.2658933656990703,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_231,lig_289,-0.7458 kcal/mol,0.0750 kcal/mol,-1.0683536373512519,-0.42324376172763406,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_252,lig_338,-0.3677 kcal/mol,0.0263 kcal/mol,-0.48095007797215195,-0.25450480286784705,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_252,lig_254,0.9771 kcal/mol,0.1373 kcal/mol,0.3861471162629987,1.5680223187905593,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_251,lig_256,0.3261 kcal/mol,0.7457 kcal/mol,-2.882402572615674,3.5346556270823575,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_336,lig_338,0.1790 kcal/mol,0.0617 kcal/mol,-0.08664445590476816,0.44467771324432476,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_42,lig_43,0.6878 kcal/mol,0.0111 kcal/mol,0.6402134634790708,0.7354588572928695,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_163,lig_165,-0.2593 kcal/mol,0.2223 kcal/mol,-1.2157510871008383,0.6972160521197253,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_163,lig_234,0.3103 kcal/mol,0.0724 kcal/mol,-0.0014362063905788425,0.6220072463108006,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_163,lig_252,-0.2648 kcal/mol,0.0463 kcal/mol,-0.4639136085347339,-0.0655921821550059,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_206,lig_215,-2.0069 kcal/mol,0.0358 kcal/mol,-2.1607927254089154,-1.8529985435521363,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_289,lig_336,nan,nan,None,None,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_206,lig_254,-0.7787 kcal/mol,0.3825 kcal/mol,-2.424498621971264,0.8670846961623622,0.95,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
