lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_266,lig_290,-1.9685 kcal/mol,0.5417 kcal/mol,-4.2992996798788,0.36228314888684654,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_155,lig_30,0.5050 kcal/mol,0.1897 kcal/mol,-0.31103302414189027,1.3210377241375024,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_224,lig_235,-0.6834 kcal/mol,0.1255 kcal/mol,-1.2236111121327906,-0.14327467051273646,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_224,lig_290,-2.4866 kcal/mol,0.5366 kcal/mol,-4.795652432717754,-0.17763834408964563,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_235,lig_266,-1.5132 kcal/mol,0.1712 kcal/mol,-2.2498932823984488,-0.7765396416784374,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_155,lig_42,0.8459 kcal/mol,0.1676 kcal/mol,0.12465538519367059,1.5671138813796164,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_155,lig_23,nan,nan,None,None,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_23,lig_251,nan,nan,None,None,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_31,lig_43,-0.4528 kcal/mol,0.1566 kcal/mol,-1.126659479369311,0.22104700615381268,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_252,lig_256,-0.2016 kcal/mol,0.2017 kcal/mol,-1.0692600623513675,0.6660231728355432,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_164,lig_237,0.8962 kcal/mol,0.6508 kcal/mol,-1.9040021058996084,3.696459661958401,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_30,lig_42,0.2733 kcal/mol,0.2083 kcal/mol,-0.6227250947344367,1.1693472791592847,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_227,lig_235,2.5459 kcal/mol,0.0567 kcal/mol,2.301738000859147,2.7900619179906547,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_15,lig_237,-0.3296 kcal/mol,0.0169 kcal/mol,-0.40240785042709776,-0.2567525504980726,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_15,lig_227,-2.2035 kcal/mol,0.0808 kcal/mol,-2.5513138652741403,-1.8556307658831899,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_156,lig_57,-2.0655 kcal/mol,0.0943 kcal/mol,-2.4712759225075844,-1.6597127568983894,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_164,lig_165,-0.3743 kcal/mol,0.0160 kcal/mol,-0.443068882224203,-0.30553343482663103,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_215,lig_231,0.3935 kcal/mol,0.0587 kcal/mol,0.14092042578121466,0.6460207349188667,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_235,lig_290,-1.8857 kcal/mol,0.6156 kcal/mol,-4.534600097198324,0.763232360811716,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_15,lig_215,1.3120 kcal/mol,0.2028 kcal/mol,0.43951592948221263,2.184555646835832,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_227,lig_290,-0.7663 kcal/mol,0.0494 kcal/mol,-0.9789236568486991,-0.5536219158653929,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_231,lig_336,0.3063 kcal/mol,0.0270 kcal/mol,0.19020464840178541,0.42245316603925054,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_30,lig_31,1.8097 kcal/mol,0.2384 kcal/mol,0.7840089815723708,2.8354710636460956,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_155,lig_156,-0.1292 kcal/mol,0.0809 kcal/mol,-0.47726823805719915,0.21887710851488135,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_155,lig_57,-1.6317 kcal/mol,0.1191 kcal/mol,-2.1440236946206914,-1.1192848068836776,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_167,lig_234,0.9258 kcal/mol,0.0821 kcal/mol,0.5723488401730099,1.2791920989778272,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_167,lig_215,-0.3106 kcal/mol,0.0400 kcal/mol,-0.48262850773959465,-0.13847797451499466,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_227,lig_57,2.1490 kcal/mol,0.0275 kcal/mol,2.030505769926508,2.267436020478769,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_231,lig_289,-0.7609 kcal/mol,0.0410 kcal/mol,-0.9374231929188239,-0.5843766547489464,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_251,lig_256,0.1510 kcal/mol,0.5205 kcal/mol,-2.0885550868236162,2.3906075474436914,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_252,lig_338,-0.4212 kcal/mol,0.0679 kcal/mol,-0.7133038987320663,-0.12903312992105143,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_252,lig_254,1.3034 kcal/mol,0.1378 kcal/mol,0.7106170049781717,1.8962563065021278,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_336,lig_338,0.3067 kcal/mol,0.0739 kcal/mol,-0.011248855289621607,0.6247202630212306,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_42,lig_43,0.6568 kcal/mol,0.0083 kcal/mol,0.6211462352539868,0.6923860677972208,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_163,lig_165,-0.2732 kcal/mol,0.2339 kcal/mol,-1.2794359580260242,0.7330778447161137,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_163,lig_234,0.2872 kcal/mol,0.0602 kcal/mol,0.028381320689211897,0.5461131994780482,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_163,lig_252,-0.0074 kcal/mol,0.1668 kcal/mol,-0.7251951894208495,0.7104157347124036,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_206,lig_215,-2.0426 kcal/mol,0.0476 kcal/mol,-2.2474208452345996,-1.8377414298197277,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_289,lig_336,nan,nan,None,None,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_206,lig_254,-0.8156 kcal/mol,0.2222 kcal/mol,-1.7718281573645824,0.14061228811853388,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
