lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_ejm42,lig_ejm49,-0.9809 kcal/mol,0.3214 kcal/mol,-2.3635963768427435,0.40178920964952924,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm31,lig_ejm49,-0.0465 kcal/mol,0.1111 kcal/mol,-0.5245748719566375,0.43159082740918076,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm31,lig_ejm48,0.1518 kcal/mol,0.0364 kcal/mol,-0.004802561550350415,0.30847270054918985,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm31,lig_ejm53,1.8778 kcal/mol,0.3673 kcal/mol,0.2972907959108524,3.4583914800676343,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm42,lig_ejm47,-0.4070 kcal/mol,0.2394 kcal/mol,-1.4371360906620065,0.623228357983602,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm31,lig_ejm47,-1.1740 kcal/mol,0.0822 kcal/mol,-1.5276335154129246,-0.8203127621221231,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm31,lig_jmc23,0.0718 kcal/mol,0.1541 kcal/mol,-0.5914368321283947,0.7350000568291242,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm31,lig_ejm46,-0.4716 kcal/mol,0.3511 kcal/mol,-1.9821632531159388,1.0388637760536845,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm44,lig_ejm45,-2.4351 kcal/mol,0.1358 kcal/mol,-3.019424119304093,-1.850714545438938,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm31,lig_ejm45,0.8268 kcal/mol,0.1421 kcal/mol,0.21552165739399287,1.4381151067447422,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_jmc28,lig_jmc30,-0.7423 kcal/mol,0.1533 kcal/mol,-1.4018461712085708,-0.08280906088460782,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm46,lig_jmc30,-1.2310 kcal/mol,0.1811 kcal/mol,-2.010256897707153,-0.45176625965360295,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm42,lig_ejm54,-0.0720 kcal/mol,0.1103 kcal/mol,-0.546624406549242,0.402625833826079,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
