lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_ejm42,lig_ejm49,-1.1308 kcal/mol,0.2723 kcal/mol,-2.3024319010614587,0.040921560846859606,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm31,lig_ejm49,0.0660 kcal/mol,0.1803 kcal/mol,-0.7098344980337,0.8418632305331638,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm31,lig_ejm48,0.2682 kcal/mol,0.0932 kcal/mol,-0.13265958712177833,0.6690863131639582,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm31,lig_ejm53,2.1661 kcal/mol,0.4517 kcal/mol,0.22255646161589104,4.109650242538809,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm42,lig_ejm47,-0.1043 kcal/mol,0.5425 kcal/mol,-2.4383886496739406,2.229826412801216,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm31,lig_ejm47,-1.0827 kcal/mol,0.0846 kcal/mol,-1.4465359142582106,-0.7188882185045482,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm31,lig_jmc23,-0.5333 kcal/mol,0.2628 kcal/mol,-1.6640127667020912,0.5973551544753106,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm31,lig_ejm46,-0.8168 kcal/mol,0.3345 kcal/mol,-2.256008096352113,0.6225027639909171,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm44,lig_ejm45,-1.6334 kcal/mol,0.7191 kcal/mol,-4.727288667002857,1.4604305535683944,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm31,lig_ejm45,0.8014 kcal/mol,0.0943 kcal/mol,0.39540759809837134,1.2073042332906763,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_jmc28,lig_jmc30,-1.0105 kcal/mol,0.3585 kcal/mol,-2.553198839225529,0.5322199977355357,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm46,lig_jmc30,-1.3245 kcal/mol,0.2098 kcal/mol,-2.22717744877876,-0.42182412920249557,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm42,lig_ejm54,0.1756 kcal/mol,0.5019 kcal/mol,-1.9840552341183937,2.335348644036152,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm54,lig_ejm55,1.1135 kcal/mol,0.2945 kcal/mol,-0.15376378245115774,2.3807997858015355,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm31,lig_ejm50,1.1100 kcal/mol,0.0677 kcal/mol,0.8188484267948916,1.40106520707972,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm42,lig_ejm43,0.6392 kcal/mol,0.1441 kcal/mol,0.019212781057834083,1.2591501012023132,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm43,lig_ejm44,1.9361 kcal/mol,0.3306 kcal/mol,0.5138274994888139,3.358448293309566,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm46,lig_jmc28,0.3332 kcal/mol,0.1409 kcal/mol,-0.27284310654406396,0.9392823535383774,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm42,lig_ejm50,-0.4059 kcal/mol,0.9521 kcal/mol,-4.502407859712362,3.69063713179205,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm42,lig_ejm55,-1.2310 kcal/mol,0.3132 kcal/mol,-2.578527601863421,0.11648808963315682,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_jmc23,lig_jmc27,-0.5344 kcal/mol,0.1169 kcal/mol,-1.0375158081781723,-0.031288720102066736,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_jmc23,lig_jmc28,-0.1871 kcal/mol,0.1201 kcal/mol,-0.7038310724595789,0.3297303878443607,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_jmc27,lig_jmc28,0.4312 kcal/mol,0.3514 kcal/mol,-1.0805712053520966,1.9429187782712556,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm45,lig_ejm53,0.9626 kcal/mol,0.7535 kcal/mol,-2.2795658258575577,4.204841060501321,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm48,lig_ejm53,-0.1983 kcal/mol,0.3027 kcal/mol,-1.5006365665862151,1.1040054722245844,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm44,lig_ejm54,-5.6866 kcal/mol,0.7886 kcal/mol,-9.079758213184558,-2.293372984413015,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm48,lig_ejm55,0.2689 kcal/mol,0.1543 kcal/mol,-0.39475795643538514,0.9326351218644866,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm45,lig_ejm55,-1.9783 kcal/mol,0.2354 kcal/mol,-2.9913708145009235,-0.9652935273585521,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm43,lig_ejm46,-1.3903 kcal/mol,0.2066 kcal/mol,-2.2792956381359,-0.5013235471110882,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm43,lig_ejm47,-0.0688 kcal/mol,0.0706 kcal/mol,-0.3725814289315665,0.23498165265134346,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm42,lig_ejm53,0.2753 kcal/mol,0.1905 kcal/mol,-0.5445966247959206,1.0951123659136557,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm42,lig_ejm46,0.6651 kcal/mol,0.5028 kcal/mol,-1.4984535272024764,2.8286747115116184,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm42,lig_ejm48,-0.3075 kcal/mol,0.5417 kcal/mol,-2.638336977420495,2.023380666535924,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm43,lig_ejm50,-0.6536 kcal/mol,0.6436 kcal/mol,-3.4229520636150825,2.115806251520479,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm42,lig_ejm45,0.1430 kcal/mol,0.6324 kcal/mol,-2.5779026954594535,2.863840583842917,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm44,lig_ejm55,-4.0814 kcal/mol,0.1083 kcal/mol,-4.547275536628662,-3.6156124491228057,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm44,lig_ejm49,1.5865 kcal/mol,0.4363 kcal/mol,-0.2908251604177532,3.4638605553358377,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm31,lig_ejm42,1.2731 kcal/mol,0.4603 kcal/mol,-0.7073349010841399,3.2534357724090963,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm42,lig_ejm44,1.0582 kcal/mol,0.2899 kcal/mol,-0.18923425896776846,2.305662236868162,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_jmc27,lig_jmc30,-0.3558 kcal/mol,0.1058 kcal/mol,-0.8108691524681109,0.09927745905963586,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_jmc23,lig_jmc30,-0.8649 kcal/mol,0.4779 kcal/mol,-2.9210390823572125,1.191178123468562,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm31,lig_ejm44,3.0310 kcal/mol,0.3414 kcal/mol,1.5622301124107076,4.499833594443745,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm46,lig_jmc27,0.2988 kcal/mol,0.4329 kcal/mol,-1.5638263087726978,2.161484143475546,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm46,lig_jmc23,-0.1758 kcal/mol,0.1223 kcal/mol,-0.7020909481072151,0.35042435327008814,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm31,lig_jmc28,-0.3667 kcal/mol,0.0658 kcal/mol,-0.6498982071618022,-0.08343984574934854,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
Intermediate,lig_ejm49,0.5149 kcal/mol,0.6601 kcal/mol,-2.3252762989454316,3.3550156638007342,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
Intermediate,lig_ejm47,-0.9894 kcal/mol,0.2567 kcal/mol,-2.094065491890701,0.11524759975010412,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm31,lig_ejm54,-0.0086 kcal/mol,0.1596 kcal/mol,-0.6954636540108916,0.6781839177603339,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm49,lig_ejm55,-2.1901 kcal/mol,0.3975 kcal/mol,-3.9002635700319654,-0.48001921753251,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm31,lig_jmc27,-0.6099 kcal/mol,0.1023 kcal/mol,-1.0500693773656287,-0.16976475644949807,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm31,lig_ejm55,-1.0669 kcal/mol,0.2180 kcal/mol,-2.0046888858626764,-0.1291073002740586,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm31,lig_jmc30,-1.8620 kcal/mol,0.1462 kcal/mol,-2.491240932893727,-1.2327942366654245,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm31,lig_ejm43,0.0842 kcal/mol,0.4633 kcal/mol,-1.909176242156169,2.0775581616472483,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm47,lig_ejm55,-0.1529 kcal/mol,0.3168 kcal/mol,-1.5160467731495382,1.2101721249776298,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm50,lig_ejm54,-0.0043 kcal/mol,0.5421 kcal/mol,-2.336742704117771,2.328052605194418,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm55,lig_jmc27,0.4397 kcal/mol,0.4123 kcal/mol,-1.3341597994648877,2.2136463504448676,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_ejm53,lig_ejm55,-3.2748 kcal/mol,0.4530 kcal/mol,-5.2240190385752765,-1.3255561099293822,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
