lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_ejm42,lig_ejm49,-0.9875 kcal/mol,0.2139 kcal/mol,-1.907754923076707,-0.06715217680068286,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm31,lig_ejm49,0.7488 kcal/mol,0.0821 kcal/mol,0.3953736898631921,1.1022917502898646,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm31,lig_ejm48,-0.1041 kcal/mol,0.2066 kcal/mol,-0.9930430970817993,0.7849082307045206,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm31,lig_ejm53,1.2345 kcal/mol,0.1550 kcal/mol,0.5675831762030674,1.9013211721955992,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm42,lig_ejm47,-0.6711 kcal/mol,0.0490 kcal/mol,-0.8821141442781686,-0.46016888485593066,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm31,lig_ejm47,-0.3943 kcal/mol,0.0584 kcal/mol,-0.6457261454109029,-0.14294657675202932,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm31,lig_jmc23,-0.7360 kcal/mol,0.0934 kcal/mol,-1.1380033315236957,-0.3339915699620451,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm31,lig_ejm46,-0.6487 kcal/mol,0.0844 kcal/mol,-1.0117864113337653,-0.28561869041859717,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm44,lig_ejm45,-0.6968 kcal/mol,0.1699 kcal/mol,-1.4278435929582571,0.03430704997707967,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm31,lig_ejm45,0.6497 kcal/mol,0.1925 kcal/mol,-0.17847480648883263,1.4777854770928762,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_jmc28,lig_jmc30,-0.7681 kcal/mol,0.0460 kcal/mol,-0.966164720029604,-0.5700556930729066,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm46,lig_jmc30,-0.9702 kcal/mol,0.0968 kcal/mol,-1.3867993796223481,-0.5536359736321734,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm42,lig_ejm54,-0.2857 kcal/mol,0.0772 kcal/mol,-0.6180983682567242,0.04665572385721328,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm54,lig_ejm55,1.4572 kcal/mol,0.0582 kcal/mol,1.2068152362777624,1.707675991754499,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm31,lig_ejm50,0.5862 kcal/mol,0.0245 kcal/mol,0.4810175970207749,0.6914630082892319,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm42,lig_ejm43,-0.5714 kcal/mol,0.0298 kcal/mol,-0.6996757625000662,-0.4431790164610723,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm43,lig_ejm44,1.7192 kcal/mol,0.0715 kcal/mol,1.4115798888464979,2.026887416416296,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm46,lig_jmc28,0.0829 kcal/mol,0.0315 kcal/mol,-0.052626065928699145,0.21845530162901752,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm42,lig_ejm50,-0.2080 kcal/mol,0.0338 kcal/mol,-0.353325796474917,-0.0626386558696366,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm42,lig_ejm55,-0.2852 kcal/mol,0.0636 kcal/mol,-0.5589899527203857,-0.01137562122128255,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_jmc23,lig_jmc27,-0.4123 kcal/mol,0.0575 kcal/mol,-0.6597614969408413,-0.16477939942781875,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_jmc23,lig_jmc28,-0.7467 kcal/mol,0.1012 kcal/mol,-1.1819504444133448,-0.31144006641180944,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_ejm45,lig_ejm53,1.1872 kcal/mol,0.2805 kcal/mol,-0.019671700419301663,2.394071955636214,0.95,AMBER,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
