lig_0,lig_1,freenrg,error,engine,analysis
lig_266,lig_290,-0.8609 kcal/mol,0.5491 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_155,lig_30,0.3946 kcal/mol,0.0937 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_224,lig_235,-0.5553 kcal/mol,0.6926 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_224,lig_290,-0.8604 kcal/mol,0.4516 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_235,lig_266,-1.6433 kcal/mol,0.1239 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_155,lig_42,0.5459 kcal/mol,0.3646 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_155,lig_23,nan,nan,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_23,lig_251,nan,nan,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_31,lig_43,-0.4503 kcal/mol,0.1596 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_252,lig_256,-0.2635 kcal/mol,0.2464 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_164,lig_237,0.6120 kcal/mol,0.1825 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_30,lig_42,-0.1174 kcal/mol,0.3741 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_227,lig_235,2.6996 kcal/mol,0.1124 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_15,lig_237,-0.3237 kcal/mol,0.0407 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_15,lig_227,-2.3027 kcal/mol,0.1051 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_156,lig_57,-1.9760 kcal/mol,0.0671 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
