lig_0,lig_1,freenrg,error,engine,analysis
lig_224,lig_290,-3.1785 kcal/mol,0.2114 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_224,lig_235,0.3264 kcal/mol,0.7213 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_266,lig_290,-2.2156 kcal/mol,0.2059 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_155,lig_30,0.4844 kcal/mol,0.2948 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_155,lig_42,0.2100 kcal/mol,0.2883 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_235,lig_266,-0.5520 kcal/mol,0.2641 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_251,lig_67,-1.3589 kcal/mol,0.2117 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_256,lig_67,-3.6377 kcal/mol,0.1828 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_30,lig_42,0.1726 kcal/mol,0.2164 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_155,lig_23,3.6535 kcal/mol,0.3134 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_31,lig_43,-0.5262 kcal/mol,0.3102 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_23,lig_251,-1.8716 kcal/mol,0.2190 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_252,lig_256,1.0151 kcal/mol,0.1322 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_164,lig_237,1.2086 kcal/mol,0.1037 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_227,lig_235,2.7862 kcal/mol,0.0129 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_15,lig_227,-1.0822 kcal/mol,0.0986 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_156,lig_57,-1.5342 kcal/mol,0.0892 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_15,lig_237,-0.2462 kcal/mol,0.0372 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_164,lig_165,-0.3514 kcal/mol,0.0187 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_215,lig_231,0.7276 kcal/mol,0.0922 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_235,lig_290,-0.2773 kcal/mol,0.1770 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_15,lig_215,1.6792 kcal/mol,0.1028 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_231,lig_336,0.9304 kcal/mol,0.1716 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_227,lig_290,2.3437 kcal/mol,0.1484 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_30,lig_31,1.8758 kcal/mol,0.1674 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_155,lig_156,0.0449 kcal/mol,0.0674 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_155,lig_57,-1.4090 kcal/mol,0.1016 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_167,lig_215,-0.0958 kcal/mol,0.1139 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_167,lig_234,0.6334 kcal/mol,0.0578 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_227,lig_57,2.3582 kcal/mol,0.0392 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_231,lig_289,-1.0736 kcal/mol,0.0822 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_251,lig_256,0.0503 kcal/mol,0.1970 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_252,lig_338,-0.2017 kcal/mol,0.0266 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_252,lig_254,1.5476 kcal/mol,0.3354 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_336,lig_338,0.7142 kcal/mol,0.0657 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_42,lig_43,0.8821 kcal/mol,0.0308 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_163,lig_165,0.2263 kcal/mol,0.1543 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_163,lig_234,0.2205 kcal/mol,0.0514 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_163,lig_252,0.8700 kcal/mol,0.2567 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_206,lig_215,-2.3677 kcal/mol,0.0510 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_289,lig_336,1.8762 kcal/mol,0.2310 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_206,lig_254,0.2586 kcal/mol,0.2011 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
