lig_0,lig_1,freenrg,error,engine,analysis
lig_266,lig_290,-4.3292 kcal/mol,0.8798 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_155,lig_30,0.7098 kcal/mol,0.2590 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_224,lig_235,-1.2260 kcal/mol,0.5152 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_224,lig_290,-5.2185 kcal/mol,0.5444 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_235,lig_266,-0.6549 kcal/mol,0.2484 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_23,lig_251,nan,nan,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_155,lig_23,nan,nan,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_31,lig_43,-0.5076 kcal/mol,0.2912 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_252,lig_256,-0.3872 kcal/mol,0.1039 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_164,lig_237,0.3941 kcal/mol,0.4147 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_30,lig_42,0.7146 kcal/mol,0.3699 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_15,lig_237,-0.2543 kcal/mol,0.0204 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_227,lig_235,2.1639 kcal/mol,0.0746 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_15,lig_227,-1.5021 kcal/mol,0.0766 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_156,lig_57,-2.1659 kcal/mol,0.1226 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_215,lig_231,0.4631 kcal/mol,0.0911 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_164,lig_165,-0.3828 kcal/mol,0.0231 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_15,lig_215,1.5062 kcal/mol,0.2298 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_235,lig_290,-2.5979 kcal/mol,0.3805 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_30,lig_31,1.8086 kcal/mol,0.1213 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_227,lig_290,-1.2164 kcal/mol,0.2568 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_231,lig_336,0.2908 kcal/mol,0.1042 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_155,lig_156,-0.0156 kcal/mol,0.0375 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_167,lig_234,0.8286 kcal/mol,0.1397 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_155,lig_57,-1.5684 kcal/mol,0.0831 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_227,lig_57,2.1326 kcal/mol,0.0269 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_167,lig_215,-0.0496 kcal/mol,0.0456 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_231,lig_289,-0.6842 kcal/mol,0.0103 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_252,lig_338,-0.3612 kcal/mol,0.0973 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_252,lig_254,1.4230 kcal/mol,0.4645 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_251,lig_256,-0.2862 kcal/mol,0.2651 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_336,lig_338,0.5444 kcal/mol,0.0339 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_42,lig_43,0.6457 kcal/mol,0.0318 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_163,lig_165,-1.1272 kcal/mol,0.1146 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_163,lig_234,0.2237 kcal/mol,0.0322 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_163,lig_252,-0.4739 kcal/mol,0.1928 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_206,lig_215,-2.0600 kcal/mol,0.0675 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_289,lig_336,nan,nan,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_206,lig_254,-1.3017 kcal/mol,0.1949 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
