lig_0,lig_1,freenrg,error,engine,analysis
lig_266,lig_290,-2.2712 kcal/mol,0.5680 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_155,lig_30,0.3384 kcal/mol,0.2243 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_224,lig_235,-0.6361 kcal/mol,0.1993 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_224,lig_290,-2.9948 kcal/mol,0.5330 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_23,lig_251,nan,nan,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_155,lig_23,nan,nan,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_31,lig_43,-0.4878 kcal/mol,0.2201 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_252,lig_256,-0.3857 kcal/mol,0.1140 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_164,lig_237,0.8953 kcal/mol,0.7034 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_30,lig_42,0.1360 kcal/mol,0.2437 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_15,lig_237,-0.2997 kcal/mol,0.0180 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_227,lig_235,2.4358 kcal/mol,0.0348 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_15,lig_227,-2.1713 kcal/mol,0.0529 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_156,lig_57,-2.0634 kcal/mol,0.0821 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_215,lig_231,0.4417 kcal/mol,0.0536 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_164,lig_165,-0.3731 kcal/mol,0.0177 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_15,lig_215,1.3566 kcal/mol,0.1970 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_235,lig_290,-1.9529 kcal/mol,0.6233 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_30,lig_31,1.8319 kcal/mol,0.2245 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_227,lig_290,-0.8535 kcal/mol,0.0370 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_231,lig_336,0.0848 kcal/mol,0.0324 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_155,lig_156,-0.0796 kcal/mol,0.0518 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_167,lig_234,0.9339 kcal/mol,0.0694 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_227,lig_57,2.1439 kcal/mol,0.0279 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_155,lig_57,-1.6564 kcal/mol,0.0956 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_167,lig_215,-0.2331 kcal/mol,0.0438 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_231,lig_289,-0.7137 kcal/mol,0.0541 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_252,lig_338,-0.4331 kcal/mol,0.0776 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_252,lig_254,1.3441 kcal/mol,0.1529 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_251,lig_256,0.0459 kcal/mol,0.5260 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_336,lig_338,0.3309 kcal/mol,0.0880 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_42,lig_43,0.6520 kcal/mol,0.0157 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_163,lig_165,-0.4725 kcal/mol,0.2223 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_163,lig_234,0.2755 kcal/mol,0.0364 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_289,lig_336,nan,nan,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_206,lig_215,-2.0178 kcal/mol,0.0436 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_163,lig_252,-0.3046 kcal/mol,0.1364 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_206,lig_254,-1.0139 kcal/mol,0.1858 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
