repeat,mae_dG,mae_ddG,rmse_ddG,r2_dG,ktau_dG
1,0.590145439926307,0.7979652275873023,1.1321247497843077,0.6390164964646734,0.6380952380952382
4,0.5735389138560006,0.8116901795032885,0.9837119041247491,0.6338206291601924,0.5238095238095238
7,0.3725358249446121,0.7042099320426123,0.837686004981162,0.8884783665783466,0.7142857142857143
10,0.6469656527519763,0.8576724922355643,1.055697646275877,0.7239100922333206,0.6190476190476191
13,0.6899194877264657,0.9480967641842211,1.275802758418628,0.7211131071339033,0.6380952380952382
16,0.5339365824838203,0.7811640751883763,0.935563524126815,0.594787574990069,0.6761904761904762
19,0.4702452795558809,0.7745186971992146,1.1089082366580705,0.7552248390787841,0.7714285714285715
22,0.5217576009103086,0.8392727943575409,1.0284074030011985,0.7571384950477188,0.6190476190476191
25,0.41554255583242367,0.6676514280957996,0.7557899682447355,0.8543441868297531,0.8095238095238096
28,0.39990202870989433,0.6639928736279107,0.8187849090479579,0.895457528644493,0.8095238095238096
31,0.34621277716658716,0.6530374901792276,0.8000323976755103,0.8942280678344074,0.7904761904761906
34,0.6634511610004952,0.7432511577881092,0.844995879084298,0.6242399941293704,0.48571428571428577
37,0.5685562318008729,1.029065979697368,1.1918400758338021,0.6872340151585365,0.6761904761904762
40,0.4813534005825691,0.6767455998243452,0.8191053073052849,0.8236718069202501,0.6571428571428571
43,0.43463354096766166,0.7738627572646248,0.9721095232293427,0.7987479006120315,0.8285714285714286
46,0.6239576590216739,0.801241330304628,1.0550342095207716,0.6626268106969775,0.6571428571428571
49,0.5609021183018706,0.744236492529938,0.8945992306124914,0.8193176161991723,0.7333333333333334
52,0.6822434645890196,0.8623108954974359,0.9752615784368817,0.5773906332381806,0.561904761904762
55,0.6186496643125331,0.9915996042716257,1.2461796831234626,0.7372288895123079,0.7142857142857143
58,0.7074421515879209,0.7209072498600986,0.9781886912068726,0.3975723725256434,0.4666666666666667
61,0.5546651834034257,0.7919066288565069,0.9355622496789618,0.6998035177050196,0.5428571428571429
64,0.37078636266447,0.6635935220074364,0.8487218304290531,0.8931449846397603,0.7904761904761906
67,0.3498927029901993,0.806301869043675,0.8749754564855073,0.9146916977838719,0.8095238095238096
70,0.5867119089734322,0.7057209186309581,0.8655047553262721,0.7457628540440072,0.580952380952381
73,0.8115988281466412,1.1218563709644755,1.3015319408832215,0.7272436649992423,0.6380952380952382
76,0.49055155850837034,0.6920481121538847,0.8554974866448165,0.824387636209102,0.6380952380952382
79,0.7810562558916602,0.813940081601241,0.9739030003614546,0.43730661004245536,0.48571428571428577
82,0.49556541372933793,0.7033042395236629,0.882480709226958,0.7334076048599377,0.6761904761904762
85,0.5967021801632356,0.7967645898308298,0.9812461518434313,0.7000640810752727,0.6761904761904762
88,0.6808944530891109,0.9123883422569735,1.1664246179691893,0.6330499407594654,0.561904761904762
91,0.5904965270752284,0.704923996971722,0.9815188714279984,0.6438162935376643,0.6571428571428571
94,0.36161649650081734,0.5547215259387287,0.7659596912400111,0.8613201610049591,0.7142857142857143
97,0.6493275544582243,0.7310079382745098,0.9002586387623158,0.6447163324656507,0.4666666666666667
100,0.5859556320220546,0.9296319893151967,1.0392028307572947,0.784186621398542,0.7142857142857143
103,0.6391686311649318,0.8221378095256737,0.9701010532903205,0.5894825445933053,0.580952380952381
106,0.7859669068014835,0.9785565187962986,1.1351710228978122,0.6027044949117359,0.580952380952381
109,0.5878854827168788,0.7861483794733657,0.9394126854457988,0.7613750711681283,0.6952380952380953
112,0.7098339899437566,1.0360905756954042,1.298529638091956,0.7587307088462012,0.7142857142857143
115,0.7542358415981941,0.6986138262116233,0.9639717855444673,0.49180809803377523,0.561904761904762
118,0.3941972435086893,0.7083427699725695,0.8161159356485116,0.816461296461265,0.7904761904761906
121,0.6454986965009915,0.8132011361526115,1.025639209467236,0.5778727839678901,0.5047619047619049
124,0.6337237433121672,0.9543515529135155,1.1346922937688604,0.5954854136522507,0.5428571428571429
127,0.4023005458877398,0.7592482872229191,0.9327565643942894,0.7936872589730352,0.7523809523809525
130,0.7474877085095317,0.9802199463853704,1.2203583329387786,0.8121191632628852,0.7523809523809525
133,0.7356853683266856,1.0028563547553406,1.22015381381676,0.6095353057591744,0.5047619047619049
136,0.7329796325453628,0.986503496722673,1.0957489938055234,0.7170268211535487,0.6190476190476191
139,0.5829792828481628,0.7543802096955654,0.9137856678688778,0.6444012186507986,0.6571428571428571
142,0.6212435537359158,1.0137944225606628,1.2501033792685126,0.808887782170179,0.7904761904761906
