repeat,mae_dG,mae_ddG,rmse_ddG,r2_dG,ktau_dG
1,0.6842062128543673,0.7645184486837361,0.9396123001845148,0.7784022298521344,0.6761904761904762
3,0.6376643518772033,0.7529763197708772,0.9517721691503502,0.7665445683337606,0.7523809523809525
5,0.8298884981049274,0.7122759872146102,0.9151023066283643,0.47232099067526395,0.40952380952380957
7,1.345951608372115,0.9693491819433768,1.1427279324785582,0.540555839642032,0.3904761904761905
9,0.8279261595469095,0.8663678380857515,1.0557799981322713,0.41656413047573343,0.37142857142857144
11,1.174424861868778,0.8401080030099589,0.977598604937342,0.36576250117719605,0.48571428571428577
13,0.6388978704046695,0.46369150843383405,0.5721521738347649,0.910992163025459,0.8666666666666667
15,0.39241804308869255,0.6928062399577348,0.8991117913954869,0.8544853984420755,0.8095238095238096
17,1.096664080959203,0.6823824874527005,0.8855466155352997,0.7224191675503953,0.7142857142857143
19,0.6148229403328733,0.595019196394428,0.8005245433288727,0.7814162491109892,0.6761904761904762
21,0.7495521655562266,0.565000966148725,0.723384643853707,0.8361102637371666,0.7523809523809525
23,1.3336759395262092,0.9261752860703697,1.16712128974963,0.396628192457539,0.5238095238095238
25,0.888040923385892,0.9205163006869331,1.1953268618502484,0.4188439113330188,0.4666666666666667
27,1.0306092905871196,0.8905655634079824,1.1058152271883475,0.5893148845492687,0.6380952380952382
29,0.7609510087115148,0.6496285120672619,0.7948539604549678,0.7882653115927403,0.6190476190476191
31,1.1286229013488933,1.039277289807542,1.4250834730330644,0.3851549331081505,0.4285714285714286
33,0.8300564055298641,0.8406307911143657,1.078356230878747,0.634446316901067,0.561904761904762
35,0.752661582423568,0.7005374635443646,0.8101042677920964,0.7365132312951709,0.6571428571428571
37,0.5828481605466188,0.6969074121627881,0.8350563762771205,0.6123876296410385,0.580952380952381
39,0.6437308600140967,0.7713178272062691,0.8859764887728585,0.7237008476146208,0.7523809523809525
41,0.6367688944815354,0.9641524242892526,1.1585318956219872,0.7321476213373781,0.4476190476190477
43,0.7686646026716146,0.6628368501011818,0.7705489738066671,0.8156856385197421,0.8285714285714286
45,0.8516064676668997,0.8901867903721137,1.0431683150297533,0.391198152874019,0.48571428571428577
47,0.9147375760394603,0.8880245977827294,1.1049720729280752,0.5255838155188055,0.5238095238095238
49,1.4425513058143271,0.9817350858294641,1.1428957410396667,0.7255469213462917,0.6000000000000001
51,1.0285852719268236,1.039396050053521,1.3414897614649797,0.4858123334479741,0.4666666666666667
53,1.0742343760650621,1.063865403079414,1.2406261619435672,0.39365598374747607,0.37142857142857144
55,1.1837940701025993,0.7399909507508489,0.9503971616510287,0.4037176533452129,0.5238095238095238
57,0.6017660117775923,0.769598174278921,0.9466055366743061,0.8130215555740488,0.6952380952380953
59,0.9750780422638028,0.7503140154857311,0.9857068927176221,0.8928587357978506,0.7523809523809525
61,1.2435120180955428,1.0289278586704624,1.2843361755882239,0.4016437498841103,0.5428571428571429
63,0.877909172284083,0.8248058628098716,1.1007009175255271,0.6678070482445945,0.6952380952380953
65,0.8630800969430171,0.8221119119014814,1.0017856764947806,0.8782167070660435,0.8285714285714286
67,0.6341472803139863,0.8327201597147558,0.9446350572144371,0.763994918748011,0.6190476190476191
69,0.6066737934598604,0.728975456885248,0.951689070504461,0.6940279589178958,0.6571428571428571
71,0.7039184250360433,0.640556326438042,0.724552354353897,0.6259316787816719,0.580952380952381
73,0.7042466380944141,0.8263044511134603,0.9330907308428177,0.5209905183744106,0.40952380952380957
75,0.5878140030908354,0.7493142001447771,0.8424656206447806,0.7094697861220808,0.6952380952380953
77,0.8395775590897834,0.7142777616282283,0.9486205872809582,0.66911134160588,0.7142857142857143
79,0.7251163469857406,0.7645114117731394,1.01561324339274,0.6128382076215079,0.4666666666666667
81,0.6468218822414122,0.7025166940206723,0.91453289017616,0.8222429209004395,0.6380952380952382
83,1.224321617825502,0.7928335635604152,0.9382215966060137,0.6649373494265812,0.5428571428571429
85,0.6389459652856786,0.6799620597387009,0.892116450635779,0.6264620896836699,0.6571428571428571
87,0.5163886295999369,0.5753763473983242,0.7107254109839967,0.787295536865105,0.6761904761904762
89,1.034665090305406,1.0748550979582763,1.4630452839456032,0.5594845576661094,0.5238095238095238
91,0.8109702803998501,0.7356914456496481,0.8748171812951252,0.70094237387028,0.6952380952380953
93,0.7369463137314999,0.6688447491911288,0.9007469667342676,0.8090012627740185,0.6571428571428571
95,0.6262761268154666,0.7230005003991251,0.8329578649407371,0.8253441908955781,0.7904761904761906
97,0.9713168549036852,0.8596268505351526,0.9889342172056462,0.21488298025994076,0.40952380952380957
99,0.9315049747106542,0.885794048328204,1.0535968147682784,0.8060681984145072,0.6571428571428571
101,0.6393379094565651,0.6626780834777343,0.795498696781556,0.9132411590340845,0.7333333333333334
103,0.7735393092890936,0.7780162707228476,1.0500512388747407,0.7421099920172302,0.7333333333333334
105,0.7727301408035283,0.6772673343157151,0.7893531378125248,0.7792747036360175,0.7714285714285715
107,1.4218919311042348,0.9538686756720482,1.1025464855455658,0.4930679212889145,0.5428571428571429
109,0.8788558894608067,0.8043411991609599,1.0322993955550106,0.21714004534779913,0.2761904761904762
111,0.8664904165303676,0.9682247988964583,1.2214244010610127,0.5487927165918549,0.6000000000000001
113,0.5622102022670106,0.8332202931755547,1.022639130839317,0.7671907296300364,0.6952380952380953
115,0.856702966743736,0.5906109375789295,0.7007808478632972,0.6837147812207073,0.5428571428571429
117,1.0139215099483496,0.8962992428555571,1.1331026474040926,0.4307567273906868,0.4285714285714286
119,1.0537840351472414,0.8868179514330687,1.1181832837132355,0.5618843347195512,0.4666666666666667
121,0.7650028129749926,0.8129409496138985,1.0444271195052777,0.71097712165558,0.6571428571428571
