repeat,mae_dG,mae_ddG,rmse_ddG,r2_dG,ktau_dG
0,0.6495997027122241,0.7339669782133992,0.9337686358108565,0.6297480180351013,0.580952380952381
2,0.7173740752493101,0.8024683242861199,0.9882700074729582,0.6957558791233441,0.7142857142857143
4,0.5052267395091283,0.8230382999029034,0.9385892387655098,0.8852312257676793,0.6952380952380953
6,0.6752699273460542,0.759407530816467,0.9200404393383883,0.6028142426462192,0.4476190476190477
8,0.6463851143600894,0.6734400010472983,0.9016989244859713,0.6395301223863615,0.6380952380952382
10,0.7780712425201418,0.7871848125576804,1.1002872342044965,0.5896711442744491,0.5428571428571429
12,0.6791637935716384,0.9780620266122793,1.1416414855062689,0.8430655952849601,0.8285714285714286
14,0.5092709449562252,0.857639711134871,1.1041652150820114,0.73438261358333,0.7523809523809525
16,0.7428113636763237,0.9810214951538402,1.149606429664359,0.7212089262417171,0.6761904761904762
18,0.6322798728727566,0.7721262235397525,0.9290790598039712,0.6149529890462071,0.6000000000000001
20,0.6887677806613326,0.8870322160730784,1.0944502712986812,0.6487417601186946,0.580952380952381
22,0.5884715367620539,0.8901691818809911,1.0339377249860242,0.6962854943255772,0.580952380952381
24,0.5620226014900768,0.7548122641083349,0.9272921209262418,0.8125885390727284,0.6380952380952382
26,0.8480903269642506,0.8291096587751581,1.0103652945837482,0.40718280665273876,0.40952380952380957
28,0.6829621691234953,0.6835989432874294,0.885386314073833,0.7383137650752072,0.6380952380952382
30,0.6254492396222128,0.865979597198319,1.0561357575218617,0.7204496223832282,0.6952380952380953
32,0.42385592816900725,0.7613281820919335,0.9036611901222745,0.8232232843471734,0.6380952380952382
34,0.5474621086670756,0.8731371736229573,0.9831010486998867,0.7229327694563497,0.5238095238095238
36,0.5325698360477819,0.7687940204811686,1.0047343225822631,0.7464868200338699,0.8285714285714286
38,0.6567118793438813,0.7466074389492154,0.9864227876494367,0.6770934705303153,0.5047619047619049
40,0.6478848402577894,0.824957646187815,0.954540669030112,0.8405163265622274,0.7142857142857143
