lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_2b,lig_2h,2.6066 kcal/mol,0.8520 kcal/mol,-1.0592316752513962,6.2724718734915825,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2d,lig_2v,0.5421 kcal/mol,0.1940 kcal/mol,-0.29262713445913424,1.3768520850345596,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2c,lig_2e,5.4677 kcal/mol,0.3096 kcal/mol,4.13557931577327,6.799812062196993,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2c,lig_2f,2.5799 kcal/mol,0.8332 kcal/mol,-1.0048371972019257,6.16471428593308,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2d,lig_2w,-0.8122 kcal/mol,0.3131 kcal/mol,-2.1593252685712967,0.5348583924662647,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2x,lig_2y,-0.6405 kcal/mol,0.1642 kcal/mol,-1.3468213120392407,0.06583187391197298,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2a,lig_2w,0.1258 kcal/mol,0.0960 kcal/mol,-0.28716122866031996,0.5387820997494648,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2e,lig_2v,-1.4983 kcal/mol,0.7497 kcal/mol,-4.724077676212321,1.7275426229187016,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2j,lig_2v,2.2409 kcal/mol,0.2624 kcal/mol,1.111825996282634,3.3699147877231743,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2v,lig_2x,-0.8026 kcal/mol,0.3481 kcal/mol,-2.3002530553752254,0.6951458875639545,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2hh,lig_2w,2.1981 kcal/mol,0.1818 kcal/mol,1.4160037088568582,2.980270092266527,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2ii,lig_2w,-0.4636 kcal/mol,0.3576 kcal/mol,-2.002307510325523,1.0750117384149926,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2k,lig_2q,-2.6640 kcal/mol,0.2300 kcal/mol,-3.6536752244067894,-1.6743565156394529,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2q,lig_2u,0.7726 kcal/mol,0.1698 kcal/mol,0.0420626562765285,1.5031146568662443,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2bb,lig_2z,0.4708 kcal/mol,0.2398 kcal/mol,-0.561180724713159,1.5027098870983533,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2p,lig_2s,-0.1002 kcal/mol,0.4604 kcal/mol,-2.0812524573791364,1.8809026900661225,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2y,lig_2z,0.9778 kcal/mol,0.5229 kcal/mol,-1.2719918225416391,3.2276038574949135,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2n,lig_2o,0.8968 kcal/mol,0.2303 kcal/mol,-0.09413754182301781,1.8877275083595193,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2n,lig_2p,1.8062 kcal/mol,0.2464 kcal/mol,0.7461448396147392,2.8663008075003273,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2bb,lig_2v,1.5230 kcal/mol,0.5409 kcal/mol,-0.8041537728067114,3.8502093584866772,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2ee,lig_2l,-0.9605 kcal/mol,0.2773 kcal/mol,-2.153869882309818,0.23279121581464102,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2ff,lig_2gg,1.0062 kcal/mol,0.2427 kcal/mol,-0.03794726099639245,2.05037132596843,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2gg,lig_2j,-0.7519 kcal/mol,0.0409 kcal/mol,-0.9279234062698383,-0.5758580733133882,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2aa,lig_2v,1.6040 kcal/mol,0.1936 kcal/mol,0.7711972404925835,2.4367951308330293,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2b,lig_2w,0.4601 kcal/mol,0.2403 kcal/mol,-0.5738555734920965,1.4939776606466566,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2dd,lig_2w,0.7939 kcal/mol,0.2893 kcal/mol,-0.4508112093564749,2.0385361418632204,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2ee,lig_2j,0.7622 kcal/mol,0.2304 kcal/mol,-0.22903270885878468,1.7533475852132718,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2l,lig_2o,-1.2923 kcal/mol,0.8624 kcal/mol,-5.002789494333443,2.418155496681224,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2v,lig_2y,-1.2059 kcal/mol,1.5416 kcal/mol,-7.838670234075675,5.426964310273847,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2k,lig_2m,-1.7868 kcal/mol,0.2121 kcal/mol,-2.6994764063673795,-0.8741974020996415,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2n,lig_2r,1.2514 kcal/mol,0.3058 kcal/mol,-0.06433983696195056,2.56704765678517,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
lig_2j,lig_2t,-2.3870 kcal/mol,0.3034 kcal/mol,-3.6924821948533246,-1.0815668849704725,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100,None
