lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_2b,lig_2h,2.5491 kcal/mol,1.2158 kcal/mol,-2.681868650758088,7.780131459043315,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2d,lig_2v,0.7410 kcal/mol,0.2425 kcal/mol,-0.3022550003040423,1.784242158247379,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2c,lig_2e,4.7975 kcal/mol,0.7422 kcal/mol,1.603862917128156,7.991150300897056,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2c,lig_2f,3.0679 kcal/mol,0.9060 kcal/mol,-0.8304535731566278,6.966227560045695,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2d,lig_2w,-0.7741 kcal/mol,0.3460 kcal/mol,-2.2628372336488773,0.7147348206935931,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2x,lig_2y,-0.4840 kcal/mol,0.4371 kcal/mol,-2.3645635563062837,1.3965480111184516,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2a,lig_2w,0.1623 kcal/mol,0.1825 kcal/mol,-0.6229941037486266,0.9475764290250079,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2e,lig_2v,-1.1565 kcal/mol,1.0127 kcal/mol,-5.513915207775198,3.200892330390956,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2j,lig_2v,2.5224 kcal/mol,0.5142 kcal/mol,0.3098374098497141,4.7348913333851135,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2v,lig_2x,-0.9280 kcal/mol,0.3331 kcal/mol,-2.3612219360345286,0.5051421274978709,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2hh,lig_2w,1.8557 kcal/mol,0.4572 kcal/mol,-0.11133126517335223,3.8227268655504156,0.95,GROMACS,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
