lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_2b,lig_2h,1.4287 kcal/mol,0.9658 kcal/mol,-2.7269256186483073,5.584271536385179,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2d,lig_2v,1.9756 kcal/mol,0.4564 kcal/mol,0.01203620570620445,3.9391972259317694,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2c,lig_2e,2.3689 kcal/mol,0.7741 kcal/mol,-0.9618419648302079,5.69958663175443,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2c,lig_2f,3.0594 kcal/mol,1.4138 kcal/mol,-3.023844176234655,9.142643451539605,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2d,lig_2w,-0.0777 kcal/mol,0.4185 kcal/mol,-1.878238627695002,1.7228831625264334,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2x,lig_2y,0.1350 kcal/mol,0.5206 kcal/mol,-2.1050008669254816,2.375072677439315,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2a,lig_2w,0.5646 kcal/mol,0.6236 kcal/mol,-2.1184846099804013,3.2476313679223616,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2e,lig_2v,0.8561 kcal/mol,0.5490 kcal/mol,-1.5060591349361707,3.2182126430464613,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2j,lig_2v,1.6723 kcal/mol,0.3085 kcal/mol,0.34474687648798885,2.9997921694914567,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2v,lig_2x,-1.6756 kcal/mol,0.2441 kcal/mol,-2.7258677764417207,-0.625336542461685,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2hh,lig_2w,1.9798 kcal/mol,0.0453 kcal/mol,1.7847721448849416,2.174772192600356,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2ii,lig_2w,0.9909 kcal/mol,0.4136 kcal/mol,-0.7889271317826303,2.7706305444983874,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2k,lig_2q,-4.1783 kcal/mol,0.3981 kcal/mol,-5.890959508498904,-2.465555125349221,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
lig_2q,lig_2u,1.3445 kcal/mol,0.2304 kcal/mol,0.35302099996553127,2.3359968855781177,0.95,SOMD,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100,None
