lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_2b,lig_2h,1.9032 kcal/mol,1.0014 kcal/mol,-2.4056606752067387,6.2121057855223105,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2d,lig_2v,1.7784 kcal/mol,0.0728 kcal/mol,1.4649977599672876,2.0917997482224724,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2c,lig_2e,2.5798 kcal/mol,0.4882 kcal/mol,0.4792840547139221,4.680305213289202,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2c,lig_2f,3.6625 kcal/mol,0.9553 kcal/mol,-0.4476941524438285,7.772655856908136,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2d,lig_2w,-0.0125 kcal/mol,0.2536 kcal/mol,-1.1037298273776623,1.0787119469556852,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2x,lig_2y,-0.1131 kcal/mol,0.5517 kcal/mol,-2.4866889010929185,2.260433397729768,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2a,lig_2w,0.4302 kcal/mol,0.6264 kcal/mol,-2.2651061525040728,3.125462178079209,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2e,lig_2v,0.1238 kcal/mol,0.7077 kcal/mol,-2.9212422393493624,3.1687540960977088,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2j,lig_2v,1.8092 kcal/mol,0.2131 kcal/mol,0.8921670801424789,2.726323442352089,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2v,lig_2x,-1.5647 kcal/mol,0.2950 kcal/mol,-2.834116412166284,-0.29523374109496925,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2hh,lig_2w,2.0681 kcal/mol,0.0638 kcal/mol,1.7934909066589357,2.34268884997081,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2ii,lig_2w,1.1185 kcal/mol,0.1990 kcal/mol,0.26225104949505473,1.9747352187260065,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2k,lig_2q,-3.9698 kcal/mol,0.4050 kcal/mol,-5.71257543654543,-2.2270734717082235,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2q,lig_2u,1.3511 kcal/mol,0.1268 kcal/mol,0.8054785202345645,1.89673399214096,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2bb,lig_2z,0.6066 kcal/mol,0.3686 kcal/mol,-0.9794204210624906,2.1925383598732306,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2p,lig_2s,0.0499 kcal/mol,0.3095 kcal/mol,-1.2818883184913907,1.381711463970199,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2y,lig_2z,-0.0349 kcal/mol,0.1822 kcal/mol,-0.8187468920530657,0.7489810452881601,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2n,lig_2o,0.4268 kcal/mol,0.1974 kcal/mol,-0.4227181085760927,1.2762571728328718,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2n,lig_2p,-0.6382 kcal/mol,0.3868 kcal/mol,-2.302307141773911,1.025887299620424,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2ee,lig_2l,-1.0994 kcal/mol,0.2044 kcal/mol,-1.9789333321404634,-0.21987150943388012,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2bb,lig_2v,1.3748 kcal/mol,0.2444 kcal/mol,0.3232073367636974,2.4264923612752693,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2ff,lig_2gg,0.6014 kcal/mol,0.0588 kcal/mol,0.34831933662349884,0.8544143257547361,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2gg,lig_2j,0.1335 kcal/mol,0.1184 kcal/mol,-0.37606915348855485,0.6430918116635492,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2aa,lig_2v,1.3186 kcal/mol,0.5268 kcal/mol,-0.9481185391048501,3.585253030415426,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2b,lig_2w,0.9944 kcal/mol,0.8225 kcal/mol,-2.5446280233895804,4.533352901061991,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2dd,lig_2w,2.2926 kcal/mol,0.5272 kcal/mol,0.02426946573922395,4.560849098168205,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2ee,lig_2j,1.3640 kcal/mol,0.1831 kcal/mol,0.5759774815881061,2.1520087111739254,0.95,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
