lig_0,lig_1,freenrg,error,lower_ci,upper_ci,CI,engine,analysis,method
lig_2b,lig_2h,2.7636 kcal/mol,0.9499 kcal/mol,-1.323343147089819,6.8505136338082515,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2d,lig_2v,0.5895 kcal/mol,0.1626 kcal/mol,-0.10989778448210896,1.2889357625325044,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2c,lig_2e,5.5030 kcal/mol,0.3162 kcal/mol,4.142649702500782,6.863430741635396,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2c,lig_2f,2.4462 kcal/mol,1.0404 kcal/mol,-2.0302747858056147,6.922706844169461,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2d,lig_2w,-0.6699 kcal/mol,0.3017 kcal/mol,-1.967947114567967,0.6281240762022413,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2x,lig_2y,-0.6182 kcal/mol,0.1121 kcal/mol,-1.1006228420448245,-0.13583540033229724,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2a,lig_2w,0.1009 kcal/mol,0.2239 kcal/mol,-0.8622705044134474,1.064057652865336,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2e,lig_2v,-1.2670 kcal/mol,0.6205 kcal/mol,-3.936889893279185,1.4029275972420039,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2v,lig_2x,-0.9418 kcal/mol,0.1942 kcal/mol,-1.7775702186140099,-0.10609621805527547,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2j,lig_2v,2.2018 kcal/mol,0.2500 kcal/mol,1.1261796487519076,3.2774927032305854,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2hh,lig_2w,2.1429 kcal/mol,0.2317 kcal/mol,1.145829145702102,3.139891643169193,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2ii,lig_2w,-0.4435 kcal/mol,0.4911 kcal/mol,-2.5565352627697093,1.6695245672491792,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2k,lig_2q,-2.3271 kcal/mol,0.2197 kcal/mol,-3.272412044134861,-1.3817368305841091,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2q,lig_2u,0.8041 kcal/mol,0.1860 kcal/mol,0.003908268000241688,1.6042925724197978,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
lig_2p,lig_2s,0.1985 kcal/mol,0.3247 kcal/mol,-1.1988140443523656,1.5957364781575387,0.95,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75,None
