ligand,freenrg,error,engine,analysis,method
lig_CHEMBL3264999,-0.5081251428571427,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265002,0.2885748571428568,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265004,0.04837485714285705,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3259820,0.33017485714285755,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265005,0.5825748571428573,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265026,-0.455425142857143,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265016,-0.7838251428571432,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265017,-0.5814251428571424,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265028,-0.10442514285714388,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265036,0.4879748571428575,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265030,-0.5660251428571428,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265027,0.5759748571428567,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265014,0.5056748571428571,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265024,-0.8788251428571439,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265025,0.7063748571428565,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265034,-0.5814251428571424,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265037,-1.8587251428571427,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265035,-0.17072514285714213,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265033,-0.9327251428571426,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265032,-0.16292514285714255,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265029,-0.21942514285714232,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265031,-1.1730251428571439,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265006,0.9478348571428565,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265009,0.6082748571428578,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265012,0.35957485714285653,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265013,1.0926548571428576,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3264996,0.23997485714285638,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265008,1.1215148571428575,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265010,0.7734748571428565,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265019,0.12887485714285773,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265022,0.11457485714285731,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265020,-0.09742514285714243,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265023,0.42867485714285714,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265021,0.015174857142856268,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
lig_CHEMBL3265018,-0.28182514285714255,0.64,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100,None
