lig_0,lig_1,freenrg,error,engine,analysis
lig_2b,lig_2h,2.2979 kcal/mol,0.6881 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2d,lig_2v,0.2280 kcal/mol,0.2535 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2c,lig_2e,5.4627 kcal/mol,0.2814 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2c,lig_2f,2.2983 kcal/mol,0.9687 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2d,lig_2w,-0.7343 kcal/mol,0.3219 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2x,lig_2y,-0.5626 kcal/mol,0.2461 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2a,lig_2w,-0.0605 kcal/mol,0.2386 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2e,lig_2v,-1.6929 kcal/mol,0.4471 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2j,lig_2v,1.7102 kcal/mol,0.4784 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2v,lig_2x,-0.8976 kcal/mol,0.2096 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2hh,lig_2w,1.6751 kcal/mol,0.5413 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ii,lig_2w,0.0236 kcal/mol,0.4342 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2k,lig_2q,-1.5906 kcal/mol,0.4645 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2q,lig_2u,0.6546 kcal/mol,0.1950 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2p,lig_2s,0.5461 kcal/mol,0.2473 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2bb,lig_2z,0.9248 kcal/mol,0.3773 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2y,lig_2z,0.5164 kcal/mol,0.4552 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2n,lig_2o,1.1384 kcal/mol,0.8859 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2n,lig_2p,2.5859 kcal/mol,0.3618 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ee,lig_2l,-1.0232 kcal/mol,0.2849 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ff,lig_2gg,0.7772 kcal/mol,0.2577 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2bb,lig_2v,1.0442 kcal/mol,0.1716 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2gg,lig_2j,-0.7257 kcal/mol,0.3685 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2b,lig_2w,0.2784 kcal/mol,0.5855 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2aa,lig_2v,1.8832 kcal/mol,0.4455 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2dd,lig_2w,0.9027 kcal/mol,0.3463 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ee,lig_2j,0.5196 kcal/mol,0.3967 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2l,lig_2o,0.0784 kcal/mol,0.3586 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2v,lig_2y,-0.8397 kcal/mol,1.4092 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2k,lig_2m,-1.3594 kcal/mol,0.1640 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2n,lig_2r,0.8771 kcal/mol,0.2021 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2l,lig_2t,-0.9215 kcal/mol,0.0960 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2j,lig_2t,-2.7608 kcal/mol,0.2915 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2a,lig_2d,0.5544 kcal/mol,0.1828 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2aa,lig_2z,-0.3293 kcal/mol,0.3764 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2e,lig_2f,-0.9288 kcal/mol,0.1537 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2f,lig_2g,-1.3577 kcal/mol,0.2740 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ff,lig_2j,0.2323 kcal/mol,0.2847 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2k,lig_2l,-1.7361 kcal/mol,0.1197 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2l,lig_2n,-0.7254 kcal/mol,0.2122 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2hh,lig_2ii,0.1603 kcal/mol,0.0150 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2r,lig_2s,-1.0311 kcal/mol,0.0836 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2e,lig_2j,0.6923 kcal/mol,0.2964 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2i,lig_2j,-0.4003 kcal/mol,0.3200 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2n,lig_2s,1.7371 kcal/mol,0.1963 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2j,lig_2k,-0.5603 kcal/mol,0.3900 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2g,lig_2h,1.8019 kcal/mol,0.1861 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2g,lig_2i,0.3795 kcal/mol,0.3379 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2h,lig_2i,-1.1723 kcal/mol,0.1363 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2k,lig_2u,-0.1621 kcal/mol,0.2970 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2u,lig_2x,2.0007 kcal/mol,0.3655 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2l,lig_2q,0.1784 kcal/mol,0.2950 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ee,lig_2w,0.4585 kcal/mol,0.2029 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ee,lig_2v,3.0756 kcal/mol,0.4976 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2e,lig_2q,-2.9006 kcal/mol,0.2838 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2b,lig_2l,-1.1283 kcal/mol,0.4550 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2a,lig_2p,-0.1901 kcal/mol,0.2109 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2p,lig_2t,-4.6299 kcal/mol,1.6763 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2b,lig_2z,0.8961 kcal/mol,0.4016 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2bb,lig_2w,-1.2697 kcal/mol,0.3568 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2m,lig_2x,2.8640 kcal/mol,0.2524 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ii,lig_2v,2.0117 kcal/mol,0.2785 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2l,lig_2m,0.6608 kcal/mol,0.0757 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2g,lig_2v,2.3827 kcal/mol,0.1647 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2gg,lig_2v,1.4311 kcal/mol,0.1021 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2t,lig_2x,3.9412 kcal/mol,0.1425 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2d,lig_2s,-0.8268 kcal/mol,0.1884 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2w,lig_2y,-0.6656 kcal/mol,0.3027 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2l,lig_2x,2.7972 kcal/mol,0.2334 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2e,lig_2r,-0.1862 kcal/mol,1.6593 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2a,lig_2n,-2.1301 kcal/mol,0.2753 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2n,lig_2t,0.5566 kcal/mol,0.1629 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2v,lig_2w,-2.8379 kcal/mol,0.2313 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2gg,lig_2l,-2.9427 kcal/mol,0.2829 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2gg,lig_2k,-0.1077 kcal/mol,0.2798 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2a,lig_2k,0.4469 kcal/mol,0.1278 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2dd,lig_2i,1.8010 kcal/mol,0.3006 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2dd,lig_2hh,-0.7389 kcal/mol,0.2952 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ff,lig_2h,1.3416 kcal/mol,0.1646 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ff,lig_2hh,-0.5228 kcal/mol,0.3239 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2a,lig_2gg,1.1578 kcal/mol,0.2736 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2d,lig_2gg,0.2844 kcal/mol,0.1733 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2e,lig_2h,-0.8048 kcal/mol,0.5678 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2e,lig_2gg,-0.3856 kcal/mol,0.2722 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2dd,lig_2gg,1.4138 kcal/mol,0.4070 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2f,lig_2gg,1.8685 kcal/mol,0.3038 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ff,lig_2g,-0.9091 kcal/mol,0.2456 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2aa,lig_2b,2.7112 kcal/mol,3.5617 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2aa,Intermediate_2,-0.2589 kcal/mol,0.7282 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2bb,lig_2dd,-2.0314 kcal/mol,0.3803 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2c,Intermediate,12.6131 kcal/mol,0.5554 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2c,Intermediate_3,1.5003 kcal/mol,0.2033 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2e,lig_2a,-1.6458 kcal/mol,0.0460 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2e,lig_2d,-0.3906 kcal/mol,0.2342 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ee,lig_2a,-0.1556 kcal/mol,0.1712 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2f,lig_2d,0.4314 kcal/mol,0.1852 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ff,lig_2a,0.3768 kcal/mol,0.2826 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2g,lig_2d,1.4231 kcal/mol,0.3216 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2gg,lig_2a,-1.9100 kcal/mol,0.7791 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2j,lig_2m,-0.9523 kcal/mol,0.1765 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2k,lig_2a,-0.7063 kcal/mol,0.1404 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2j,Intermediate_4,-2.7687 kcal/mol,0.3657 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2m,lig_2a,1.6211 kcal/mol,0.1981 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2q,Intermediate_1,-0.3738 kcal/mol,0.2677 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2n,lig_2a,2.0777 kcal/mol,0.1481 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2o,lig_2a,1.0362 kcal/mol,0.4202 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2p,lig_2a,0.2897 kcal/mol,0.3693 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2q,Intermediate_4,-0.4425 kcal/mol,0.1918 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2u,Intermediate_4,-1.8198 kcal/mol,0.1648 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2t,lig_2a,2.3729 kcal/mol,0.2104 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2v,lig_2a,-1.6165 kcal/mol,0.3051 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2v,Intermediate_10,-1.5881 kcal/mol,0.3224 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2x,Intermediate_7,-2.2857 kcal/mol,0.2249 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2z,lig_2w,-1.4575 kcal/mol,0.1954 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2y,Intermediate_10,-0.5326 kcal/mol,0.3374 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2a,Intermediate_4,-2.3233 kcal/mol,0.0793 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2y,lig_2w,0.9120 kcal/mol,0.4521 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2w,Intermediate_10,0.7582 kcal/mol,0.2092 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2b,Intermediate_2,1.2311 kcal/mol,0.4574 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2d,Intermediate_5,2.4355 kcal/mol,1.3311 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2d,Intermediate,7.7601 kcal/mol,1.0160 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2d,Intermediate_8,1.1776 kcal/mol,0.2094 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ii,lig_2hh,-0.0411 kcal/mol,0.0623 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ii,Intermediate_6,0.4693 kcal/mol,0.1416 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2hh,Intermediate_10,3.6129 kcal/mol,0.4758 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
Intermediate,Intermediate_3,-6.7476 kcal/mol,0.1241 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
Intermediate_1,Intermediate_4,-0.8955 kcal/mol,0.1064 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
Intermediate,Intermediate_5,-1.7854 kcal/mol,0.2860 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
Intermediate_2,Intermediate_10,-0.0783 kcal/mol,0.1824 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
Intermediate_7,Intermediate_8,-0.0456 kcal/mol,0.2657 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
Intermediate_6,Intermediate_10,3.2614 kcal/mol,0.3865 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
Intermediate_8,Intermediate_10,-2.1313 kcal/mol,0.3111 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
