lig_0,lig_1,freenrg,error,engine,analysis
lig_2b,lig_2h,1.9450 kcal/mol,0.8903 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2d,lig_2v,1.9112 kcal/mol,0.2257 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2c,lig_2e,2.7003 kcal/mol,0.6349 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2c,lig_2f,3.5189 kcal/mol,0.8976 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2d,lig_2w,-0.1901 kcal/mol,0.1905 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2x,lig_2y,-0.0082 kcal/mol,0.4899 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2a,lig_2w,0.4977 kcal/mol,0.5679 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2e,lig_2v,0.1647 kcal/mol,0.6373 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2j,lig_2v,1.6515 kcal/mol,0.2561 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2v,lig_2x,-1.6182 kcal/mol,0.2398 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2hh,lig_2w,2.0465 kcal/mol,0.0359 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2ii,lig_2w,1.0956 kcal/mol,0.2582 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2k,lig_2q,-3.9423 kcal/mol,0.3069 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2q,lig_2u,1.3590 kcal/mol,0.1348 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2bb,lig_2z,0.5432 kcal/mol,0.3155 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2p,lig_2s,0.1935 kcal/mol,0.3831 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2y,lig_2z,-0.0242 kcal/mol,0.2209 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2n,lig_2o,0.2492 kcal/mol,0.2287 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2bb,lig_2v,1.1999 kcal/mol,0.2571 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2n,lig_2p,-0.7528 kcal/mol,0.3475 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2ee,lig_2l,-1.1754 kcal/mol,0.2021 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2ff,lig_2gg,0.5002 kcal/mol,0.0331 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2gg,lig_2j,0.1679 kcal/mol,0.1332 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2aa,lig_2v,1.3437 kcal/mol,0.6237 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2b,lig_2w,1.0360 kcal/mol,0.6687 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2dd,lig_2w,2.2134 kcal/mol,0.7551 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2ee,lig_2j,1.2743 kcal/mol,0.1081 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2l,lig_2o,-0.1845 kcal/mol,0.2667 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2v,lig_2y,-1.8376 kcal/mol,0.1880 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2k,lig_2m,-2.7682 kcal/mol,0.0946 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2n,lig_2r,0.5966 kcal/mol,0.1533 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2j,lig_2t,-3.4065 kcal/mol,0.1396 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2l,lig_2t,-0.9441 kcal/mol,0.0327 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2a,lig_2d,0.8477 kcal/mol,0.0499 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2aa,lig_2z,0.3926 kcal/mol,0.1190 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2e,lig_2f,-0.6942 kcal/mol,0.0317 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2f,lig_2g,-0.9166 kcal/mol,0.0745 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2ff,lig_2j,1.0090 kcal/mol,0.1575 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2hh,lig_2ii,0.1870 kcal/mol,0.0085 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2k,lig_2l,-3.3878 kcal/mol,0.1835 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2l,lig_2n,-0.2772 kcal/mol,0.1152 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2r,lig_2s,-1.4677 kcal/mol,0.2335 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2e,lig_2j,1.3235 kcal/mol,0.1142 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2j,lig_2k,0.6867 kcal/mol,0.0780 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2i,lig_2j,0.2132 kcal/mol,0.0885 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2n,lig_2s,0.7735 kcal/mol,0.1612 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2g,lig_2h,1.4349 kcal/mol,0.0606 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2g,lig_2i,1.1338 kcal/mol,0.1074 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2h,lig_2i,-0.9490 kcal/mol,0.0494 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2k,lig_2u,-3.3467 kcal/mol,0.7515 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
