lig_0,lig_1,freenrg,error,engine,analysis
lig_2d,lig_2v,1.1819 kcal/mol,0.3186 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2c,lig_2e,4.2688 kcal/mol,0.3985 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2x,lig_2y,-0.2647 kcal/mol,0.2030 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2d,lig_2w,-1.2980 kcal/mol,0.1115 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2c,lig_2f,3.6388 kcal/mol,0.1550 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2b,lig_2h,1.3840 kcal/mol,0.5456 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2a,lig_2w,-1.6672 kcal/mol,0.3416 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2e,lig_2v,0.4691 kcal/mol,0.6343 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2v,lig_2x,-0.8352 kcal/mol,0.2229 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2j,lig_2v,3.2426 kcal/mol,0.4512 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2hh,lig_2w,1.3869 kcal/mol,0.4195 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2ii,lig_2w,0.8805 kcal/mol,0.2212 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2q,lig_2u,-0.5074 kcal/mol,0.4121 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2bb,lig_2z,0.1695 kcal/mol,0.5958 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2p,lig_2s,-2.6323 kcal/mol,0.6141 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2y,lig_2z,-0.1894 kcal/mol,0.1087 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2n,lig_2o,1.7567 kcal/mol,0.2743 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2bb,lig_2v,0.6202 kcal/mol,0.1931 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2n,lig_2p,2.7866 kcal/mol,0.1200 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2ee,lig_2l,-1.0645 kcal/mol,0.1322 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2ff,lig_2gg,1.1016 kcal/mol,0.1139 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2gg,lig_2j,1.4051 kcal/mol,0.1908 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2b,lig_2w,-0.0204 kcal/mol,1.3180 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2aa,lig_2v,0.9047 kcal/mol,0.6192 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2dd,lig_2w,0.5067 kcal/mol,0.2241 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2ee,lig_2j,3.2806 kcal/mol,0.1324 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2l,lig_2o,1.2351 kcal/mol,0.4526 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2k,lig_2m,-1.2075 kcal/mol,0.2786 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2v,lig_2y,-1.4612 kcal/mol,0.1291 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2j,lig_2t,0.0971 kcal/mol,0.2106 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2n,lig_2r,0.2994 kcal/mol,0.2338 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2aa,lig_2z,nan,nan,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2l,lig_2t,-0.3143 kcal/mol,0.2194 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
