lig_0,lig_1,freenrg,error,engine,analysis
lig_2b,lig_2h,2.7807 kcal/mol,1.0254 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2d,lig_2v,0.5511 kcal/mol,0.1054 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2c,lig_2e,5.5779 kcal/mol,0.3798 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2c,lig_2f,2.3109 kcal/mol,1.1309 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2d,lig_2w,-0.6860 kcal/mol,0.3516 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2x,lig_2y,-0.7420 kcal/mol,0.1872 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2a,lig_2w,0.0009 kcal/mol,0.1874 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2e,lig_2v,-1.3141 kcal/mol,0.5574 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2j,lig_2v,1.7709 kcal/mol,0.3597 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2v,lig_2x,-0.9883 kcal/mol,0.2394 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2hh,lig_2w,1.9631 kcal/mol,0.2640 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2ii,lig_2w,-0.1809 kcal/mol,0.4839 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2k,lig_2q,-2.0930 kcal/mol,0.3351 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2q,lig_2u,0.7184 kcal/mol,0.2323 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2p,lig_2s,0.6849 kcal/mol,0.3413 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2bb,lig_2z,0.6521 kcal/mol,0.4086 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2y,lig_2z,1.1111 kcal/mol,0.4950 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2n,lig_2o,0.9361 kcal/mol,0.6748 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2n,lig_2p,2.3530 kcal/mol,0.2647 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2ee,lig_2l,-0.9490 kcal/mol,0.2311 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2ff,lig_2gg,0.8073 kcal/mol,0.3476 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2bb,lig_2v,1.3289 kcal/mol,0.3241 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2gg,lig_2j,-0.3735 kcal/mol,0.2435 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2b,lig_2w,0.4735 kcal/mol,0.3448 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2aa,lig_2v,1.7265 kcal/mol,0.1977 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2dd,lig_2w,0.8758 kcal/mol,0.1394 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2ee,lig_2j,0.8505 kcal/mol,0.3728 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2l,lig_2o,0.0426 kcal/mol,0.1737 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2v,lig_2y,-0.9641 kcal/mol,1.5006 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2k,lig_2m,-1.4888 kcal/mol,0.2129 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2n,lig_2r,1.2652 kcal/mol,0.3300 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2l,lig_2t,-0.8251 kcal/mol,0.0844 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2j,lig_2t,-2.8866 kcal/mol,0.3780 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2a,lig_2d,0.6177 kcal/mol,0.1430 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2aa,lig_2z,-0.3722 kcal/mol,0.3297 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2e,lig_2f,-1.0754 kcal/mol,0.0938 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2f,lig_2g,-1.1481 kcal/mol,0.1531 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2ff,lig_2j,0.2046 kcal/mol,0.3789 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2k,lig_2l,-1.9079 kcal/mol,0.1777 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2l,lig_2n,-0.7356 kcal/mol,0.1615 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2hh,lig_2ii,0.1486 kcal/mol,0.0209 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2r,lig_2s,-1.0707 kcal/mol,0.2710 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2e,lig_2j,0.8474 kcal/mol,0.1848 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2i,lig_2j,-0.3754 kcal/mol,0.3710 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2n,lig_2s,1.4240 kcal/mol,0.2541 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2j,lig_2k,-0.2432 kcal/mol,0.3533 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2g,lig_2h,1.6475 kcal/mol,0.2290 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2g,lig_2i,0.5215 kcal/mol,0.3459 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2h,lig_2i,-1.3608 kcal/mol,0.2068 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2k,lig_2u,-0.9315 kcal/mol,0.2146 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2u,lig_2x,1.6696 kcal/mol,0.3645 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2l,lig_2q,0.1599 kcal/mol,0.2724 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2ee,lig_2w,0.3797 kcal/mol,0.3178 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2ee,lig_2v,2.6132 kcal/mol,0.4852 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2e,lig_2q,-2.9501 kcal/mol,0.0923 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2b,lig_2l,-1.1148 kcal/mol,0.2828 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2p,lig_2t,-4.6799 kcal/mol,1.4847 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2a,lig_2p,-0.3801 kcal/mol,0.1300 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2b,lig_2z,0.7567 kcal/mol,0.4401 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2bb,lig_2w,-1.4333 kcal/mol,0.2327 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2m,lig_2x,2.6710 kcal/mol,0.2052 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2ii,lig_2v,2.0428 kcal/mol,0.2220 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2l,lig_2m,0.4287 kcal/mol,0.1058 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2g,lig_2v,2.2562 kcal/mol,0.1002 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2gg,lig_2v,1.2318 kcal/mol,0.1738 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2t,lig_2x,3.6262 kcal/mol,0.1076 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2d,lig_2s,-0.9149 kcal/mol,0.3105 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2w,lig_2y,-0.3696 kcal/mol,0.3825 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2l,lig_2x,2.8620 kcal/mol,0.1508 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2e,lig_2r,0.1546 kcal/mol,1.5493 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2a,lig_2n,-2.1524 kcal/mol,0.2892 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2n,lig_2t,0.5722 kcal/mol,0.1262 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2v,lig_2w,-2.9506 kcal/mol,0.2319 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2gg,lig_2l,-2.9061 kcal/mol,0.2550 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2gg,lig_2k,0.0605 kcal/mol,0.1719 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2a,lig_2k,0.4608 kcal/mol,0.1067 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2dd,lig_2i,1.8221 kcal/mol,0.2242 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2dd,lig_2hh,-1.3511 kcal/mol,0.3019 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2ff,lig_2h,1.4013 kcal/mol,0.1188 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2ff,lig_2hh,-0.7070 kcal/mol,0.2798 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2a,lig_2gg,0.7875 kcal/mol,0.1985 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2d,lig_2gg,0.2814 kcal/mol,0.1610 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2e,lig_2h,-0.0332 kcal/mol,0.7246 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2e,lig_2gg,-0.4574 kcal/mol,0.2405 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2dd,lig_2gg,1.5349 kcal/mol,0.2696 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2f,lig_2gg,1.9431 kcal/mol,0.1513 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2ff,lig_2g,-0.8894 kcal/mol,0.2506 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2aa,lig_2b,3.0467 kcal/mol,3.2258 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2aa,Intermediate_2,-0.3482 kcal/mol,0.6356 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2bb,lig_2dd,-2.3082 kcal/mol,0.3724 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2c,Intermediate,12.1868 kcal/mol,0.4070 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2c,Intermediate_3,1.7577 kcal/mol,0.2417 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2e,lig_2a,-1.6401 kcal/mol,0.0570 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2e,lig_2d,-0.1361 kcal/mol,0.1783 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2ee,lig_2a,0.0922 kcal/mol,0.3253 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2f,lig_2d,0.5358 kcal/mol,0.1112 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2ff,lig_2a,0.3025 kcal/mol,0.2389 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2g,lig_2d,1.3343 kcal/mol,0.2301 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2gg,lig_2a,-1.7135 kcal/mol,0.6379 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2j,lig_2m,-1.1696 kcal/mol,0.0891 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2k,lig_2a,-0.8621 kcal/mol,0.0716 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2j,Intermediate_4,-2.8675 kcal/mol,0.2911 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2m,lig_2a,1.7100 kcal/mol,0.1376 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2q,Intermediate_1,-0.4301 kcal/mol,0.1534 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2n,lig_2a,2.0224 kcal/mol,0.1331 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2o,lig_2a,0.7610 kcal/mol,0.2121 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2p,lig_2a,0.1307 kcal/mol,0.2560 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2q,Intermediate_4,-0.3397 kcal/mol,0.1393 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2u,Intermediate_4,-1.7184 kcal/mol,0.0590 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2t,lig_2a,2.2692 kcal/mol,0.2141 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2v,lig_2a,-1.9837 kcal/mol,0.3231 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2v,Intermediate_10,-1.6329 kcal/mol,0.2325 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2x,Intermediate_7,-2.3602 kcal/mol,0.1617 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2z,lig_2w,-1.1129 kcal/mol,0.2838 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2y,Intermediate_10,-0.3998 kcal/mol,0.3518 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2a,Intermediate_4,-2.4799 kcal/mol,0.0838 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2y,lig_2w,0.5018 kcal/mol,0.2894 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2w,Intermediate_10,0.7268 kcal/mol,0.1902 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2b,Intermediate_2,0.8799 kcal/mol,0.3021 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2d,Intermediate_5,3.8279 kcal/mol,0.9900 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2d,Intermediate,6.9471 kcal/mol,1.0365 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2d,Intermediate_8,1.1755 kcal/mol,0.1906 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2ii,lig_2hh,-0.0946 kcal/mol,0.0283 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2ii,Intermediate_6,0.3912 kcal/mol,0.1987 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_2hh,Intermediate_10,3.3079 kcal/mol,0.5680 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
Intermediate,Intermediate_3,-6.3749 kcal/mol,0.1480 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
Intermediate_1,Intermediate_4,-0.8351 kcal/mol,0.1232 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
Intermediate,Intermediate_5,-1.7532 kcal/mol,0.3515 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
Intermediate_2,Intermediate_10,-0.0563 kcal/mol,0.1294 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
Intermediate_7,Intermediate_8,0.2243 kcal/mol,0.2931 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
Intermediate_8,Intermediate_10,-2.1611 kcal/mol,0.1956 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
Intermediate_6,Intermediate_10,2.9498 kcal/mol,0.3499 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
