lig_0,lig_1,freenrg,error,engine,analysis
lig_2b,lig_2h,1.2660 kcal/mol,1.5981 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2d,lig_2v,2.1451 kcal/mol,0.2098 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2c,lig_2e,3.1421 kcal/mol,0.5745 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2c,lig_2f,3.5595 kcal/mol,0.9777 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2d,lig_2w,0.0120 kcal/mol,0.2820 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2x,lig_2y,-0.4418 kcal/mol,0.3005 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2a,lig_2w,0.1182 kcal/mol,0.6509 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2e,lig_2v,-0.3900 kcal/mol,0.7354 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2j,lig_2v,1.1866 kcal/mol,0.2005 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2v,lig_2x,-1.6662 kcal/mol,0.3664 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2hh,lig_2w,2.0795 kcal/mol,0.0835 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2ii,lig_2w,1.1932 kcal/mol,0.2652 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2k,lig_2q,-3.6914 kcal/mol,0.1573 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2q,lig_2u,1.3664 kcal/mol,0.2794 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2bb,lig_2z,0.7689 kcal/mol,0.8395 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2p,lig_2s,-0.2844 kcal/mol,0.2421 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2y,lig_2z,-0.3250 kcal/mol,0.2138 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2n,lig_2o,1.2265 kcal/mol,0.2196 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
lig_2n,lig_2p,0.1013 kcal/mol,0.2685 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_25
