lig_0,lig_1,freenrg,error,engine,analysis
lig_2b,lig_2h,0.5498 kcal/mol,0.6776 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2d,lig_2v,1.4221 kcal/mol,0.4582 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2c,lig_2e,4.1096 kcal/mol,0.1956 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2c,lig_2f,3.2461 kcal/mol,0.2593 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2d,lig_2w,-1.0535 kcal/mol,0.1080 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2x,lig_2y,-0.4732 kcal/mol,0.0801 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2a,lig_2w,-1.3960 kcal/mol,0.1430 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2e,lig_2v,0.7508 kcal/mol,0.3531 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2j,lig_2v,3.4324 kcal/mol,0.4132 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2v,lig_2x,-0.7075 kcal/mol,0.1905 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2hh,lig_2w,1.6613 kcal/mol,0.3838 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2ii,lig_2w,0.8232 kcal/mol,0.0808 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2q,lig_2u,-0.8110 kcal/mol,0.4320 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2bb,lig_2z,0.1784 kcal/mol,0.4566 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2p,lig_2s,-2.6881 kcal/mol,0.9885 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2y,lig_2z,-0.3588 kcal/mol,0.0963 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2n,lig_2o,1.2081 kcal/mol,0.1296 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2bb,lig_2v,0.4837 kcal/mol,0.0727 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2n,lig_2p,2.3149 kcal/mol,0.0790 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2ee,lig_2l,-0.9551 kcal/mol,0.0512 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2ff,lig_2gg,1.0459 kcal/mol,0.1199 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2gg,lig_2j,1.5931 kcal/mol,0.1027 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2aa,lig_2v,0.7162 kcal/mol,0.6491 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2b,lig_2w,0.8632 kcal/mol,1.0160 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2dd,lig_2w,0.8094 kcal/mol,0.1461 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2ee,lig_2j,3.2329 kcal/mol,0.1503 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2l,lig_2o,1.5442 kcal/mol,0.1871 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2v,lig_2y,-1.4807 kcal/mol,0.0775 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2k,lig_2m,-1.5505 kcal/mol,0.2031 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2n,lig_2r,0.5167 kcal/mol,0.1473 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2j,lig_2t,-0.1023 kcal/mol,0.1433 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2l,lig_2t,-0.1121 kcal/mol,0.2624 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2a,lig_2d,1.0247 kcal/mol,0.0279 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2aa,lig_2z,nan,nan,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2f,lig_2g,0.0750 kcal/mol,0.0615 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2ff,lig_2j,0.1059 kcal/mol,0.4754 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2hh,lig_2ii,0.1319 kcal/mol,0.0169 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2k,lig_2l,-3.1490 kcal/mol,0.3038 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2l,lig_2n,-0.5112 kcal/mol,0.0784 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2r,lig_2s,nan,nan,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2e,lig_2j,-0.1187 kcal/mol,0.0738 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2j,lig_2k,2.0602 kcal/mol,0.1276 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2i,lig_2j,0.2714 kcal/mol,0.0182 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2n,lig_2s,nan,nan,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2g,lig_2h,0.2997 kcal/mol,0.0649 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2g,lig_2i,-0.1146 kcal/mol,0.1129 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_2h,lig_2i,-0.8152 kcal/mol,0.0230 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
