lig_0,lig_1,freenrg,error,engine,analysis
lig_CHEMBL3264999,lig_CHEMBL3265002,0.8471 kcal/mol,0.0850 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3264999,lig_CHEMBL3265004,-0.5624 kcal/mol,0.0667 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3264999,-1.7063 kcal/mol,1.3875 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3264999,lig_CHEMBL3265005,3.1459 kcal/mol,0.2396 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265026,-0.1943 kcal/mol,0.1408 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265016,0.3845 kcal/mol,0.2976 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265017,-1.0990 kcal/mol,0.6018 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265005,lig_CHEMBL3265026,-0.8805 kcal/mol,0.6236 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265028,lig_CHEMBL3265036,-0.0448 kcal/mol,0.2587 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265028,lig_CHEMBL3265030,0.2315 kcal/mol,0.2793 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265036,-0.5878 kcal/mol,0.1465 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265005,lig_CHEMBL3265014,-0.6200 kcal/mol,0.1648 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265005,0.6217 kcal/mol,1.0215 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265024,lig_CHEMBL3265025,2.2320 kcal/mol,1.1130 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265030,-0.4580 kcal/mol,0.5801 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265034,-0.5810 kcal/mol,0.7297 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265028,lig_CHEMBL3265037,-0.5525 kcal/mol,0.2902 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265035,-0.9614 kcal/mol,0.1834 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265033,lig_CHEMBL3265034,0.9860 kcal/mol,0.1086 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265032,lig_CHEMBL3265033,-0.3174 kcal/mol,0.4575 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265029,lig_CHEMBL3265035,-0.7950 kcal/mol,0.4181 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
lig_CHEMBL3265031,lig_CHEMBL3265034,-0.1842 kcal/mol,0.5749 kcal/mol,AMBER,MBAR_alchemlyb_None_eqtrue_statstrue_truncate0_100
