lig_0,lig_1,freenrg,error,engine,analysis
lig_CHEMBL3264999,lig_CHEMBL3265002,-0.4808 kcal/mol,0.0696 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3264999,lig_CHEMBL3265004,-0.3075 kcal/mol,0.1336 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3264999,-0.1076 kcal/mol,0.7738 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3264999,lig_CHEMBL3265005,5.3569 kcal/mol,0.2533 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265026,-0.2102 kcal/mol,0.3445 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265005,lig_CHEMBL3265026,-6.5517 kcal/mol,0.4898 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265016,0.4431 kcal/mol,0.2232 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265017,-1.3553 kcal/mol,0.1112 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265028,lig_CHEMBL3265036,-1.1740 kcal/mol,0.3571 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265028,lig_CHEMBL3265030,-0.3758 kcal/mol,0.0858 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265036,-2.3451 kcal/mol,0.2335 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265005,lig_CHEMBL3265014,-0.1075 kcal/mol,0.6606 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3259820,lig_CHEMBL3265005,1.7299 kcal/mol,0.6666 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265024,lig_CHEMBL3265025,1.0365 kcal/mol,0.0693 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
lig_CHEMBL3265027,lig_CHEMBL3265030,-1.1649 kcal/mol,0.0247 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statstrue_truncate0_100
