lig_0,lig_1,freenrg,error,engine,analysis
lig_CHEMBL3264999,lig_CHEMBL3265002,0.3338 kcal/mol,0.0900 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3264999,lig_CHEMBL3265004,-0.5750 kcal/mol,0.1530 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3259820,lig_CHEMBL3264999,-1.1771 kcal/mol,1.1733 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3264999,lig_CHEMBL3265005,3.1493 kcal/mol,0.3550 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3259820,lig_CHEMBL3265026,-1.1416 kcal/mol,0.1877 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3259820,lig_CHEMBL3265016,-0.1038 kcal/mol,0.3704 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3259820,lig_CHEMBL3265017,-0.4377 kcal/mol,0.5276 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265028,lig_CHEMBL3265036,-0.0559 kcal/mol,0.2312 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265005,lig_CHEMBL3265026,-1.1781 kcal/mol,0.4029 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265028,lig_CHEMBL3265030,0.0108 kcal/mol,0.2400 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265027,lig_CHEMBL3265036,-0.5851 kcal/mol,0.1268 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265005,lig_CHEMBL3265014,-0.8615 kcal/mol,0.2529 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3259820,lig_CHEMBL3265005,0.7014 kcal/mol,0.9004 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265024,lig_CHEMBL3265025,1.4637 kcal/mol,0.5834 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265027,lig_CHEMBL3265030,-0.8108 kcal/mol,0.3342 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265027,lig_CHEMBL3265034,-0.5207 kcal/mol,0.6371 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265027,lig_CHEMBL3265035,-1.0926 kcal/mol,0.3297 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265028,lig_CHEMBL3265037,-0.6358 kcal/mol,0.1195 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265033,lig_CHEMBL3265034,1.6371 kcal/mol,0.3747 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265032,lig_CHEMBL3265033,-0.4342 kcal/mol,0.2305 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265031,lig_CHEMBL3265034,0.2060 kcal/mol,0.4431 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265029,lig_CHEMBL3265035,-0.6518 kcal/mol,0.1287 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265025,lig_CHEMBL3265026,-1.3535 kcal/mol,0.1440 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265024,lig_CHEMBL3265026,-0.4121 kcal/mol,0.2239 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265031,lig_CHEMBL3265032,-0.0797 kcal/mol,0.2574 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265002,lig_CHEMBL3265004,-0.5912 kcal/mol,0.0866 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265006,lig_CHEMBL3265009,-0.4378 kcal/mol,0.1659 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265012,lig_CHEMBL3265013,0.1467 kcal/mol,0.2232 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265017,lig_CHEMBL3265028,0.6152 kcal/mol,0.1711 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265017,lig_CHEMBL3265029,0.0938 kcal/mol,0.0891 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265032,lig_CHEMBL3265037,-0.0335 kcal/mol,0.2960 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3264996,lig_CHEMBL3264999,0.2123 kcal/mol,0.5646 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265008,lig_CHEMBL3265010,-0.4120 kcal/mol,0.0609 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265009,lig_CHEMBL3265010,0.1551 kcal/mol,0.0728 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265012,lig_CHEMBL3265014,-0.1835 kcal/mol,0.0789 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265019,lig_CHEMBL3265022,0.1650 kcal/mol,0.7087 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265020,lig_CHEMBL3265023,-0.4585 kcal/mol,0.1187 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3259820,lig_CHEMBL3265013,-0.0361 kcal/mol,0.1461 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3265005,lig_CHEMBL3265006,-0.7412 kcal/mol,0.0956 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
