lig_0,lig_1,freenrg,error,engine,estimator,method
lig_ejm44,lig_ejm54,-2.450558436672516,0.03978778610948115,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm45,lig_ejm53,1.7231799201054692,0.04510140056433895,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm48,lig_ejm55,0.34060866928052747,0.035353528287087224,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm54,lig_ejm55,1.4174648828440297,0.027210142597333044,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm45,lig_ejm55,-0.6658973504220986,0.03586555816952992,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm43,lig_ejm47,-1.0566299238799086,0.02692255811316365,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm42,lig_ejm53,-0.29396783915600366,0.03579443302355709,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm42,lig_ejm46,-0.3224477459231725,0.021279521017483184,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm42,lig_ejm47,-0.6532166701074675,0.02516211119290899,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm42,lig_ejm48,-0.8501527559094457,0.03127148969363457,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm43,lig_ejm50,0.07936827517904632,0.05915881621219814,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm42,lig_ejm45,2.5634950326936727,0.025636593516168794,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm42,lig_ejm50,-0.19615548162439822,0.05626116969918533,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm44,lig_ejm55,-2.5372751027718934,0.04421002873061975,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm44,lig_ejm49,-2.3417483321399466,0.04071124997808067,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm31,lig_ejm49,0.6917019037725076,0.0380479722205578,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm31,lig_ejm42,0.46610307352134583,0.019493270717690435,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm42,lig_ejm55,-0.35204052669210917,0.014239288374665243,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm42,lig_ejm44,-0.9149747543905598,0.025389804911161485,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_jmc27,lig_jmc30,-0.7374626177152113,0.06864998486890987,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_jmc23,lig_jmc30,-0.024892505394779718,0.0208872642364917,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm31,lig_ejm44,1.657940465550631,0.04091770665743479,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm42,lig_ejm43,-0.5704127576468179,0.017182127887743044,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm43,lig_ejm44,1.8475240595459503,0.02129808596994285,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm46,lig_jmc27,1.2357975730043067,0.016369232936199664,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm46,lig_jmc23,-1.4303044028825056,0.1480701461485437,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_jmc23,lig_jmc28,-0.6337055986262214,0.017044825674369747,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_jmc23,lig_jmc27,-0.4657035590936278,0.04618486488066371,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm42,lig_ejm49,-0.694747523726817,0.03475001964022936,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm31,lig_ejm53,1.158013229667148,0.03701977246469075,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm31,lig_ejm47,-0.4585616344736465,0.0294777879933449,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm31,lig_jmc23,-0.6373007140605336,0.0277687839337649,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm31,lig_ejm46,-0.6699401829936136,0.02357329964456906,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm44,lig_ejm45,-0.8153660142057326,0.039954135937743,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_jmc28,lig_jmc30,-0.7713244324938708,0.01871760520274718,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm46,lig_jmc30,-0.8584410818545214,0.023817835664732577,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm42,lig_ejm54,-0.26664964953965153,0.026711721433031327,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm31,lig_ejm50,0.5489560697656799,0.027602276810088634,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm48,lig_ejm53,0.6707096204231533,0.018127191593109472,AMBER,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
