lig_0,lig_1,freenrg,error,engine,estimator,method
lig_ejm45,lig_ejm53,-1.7500324811853645,0.32433398738799757,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm54,lig_ejm55,2.489251171409986,0.19267071005555786,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm48,lig_ejm55,1.3418370167522262,0.23471637392122663,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm45,lig_ejm55,0.7076713314049456,0.39810072792499795,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm43,lig_ejm47,-2.293597590974064,0.22438871327147156,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm42,lig_ejm53,0.6337459133637466,0.2883380005030896,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm42,lig_ejm46,-0.46749883063761644,0.24673531328888526,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm42,lig_ejm47,-0.7029152852645808,0.24305336326059032,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm42,lig_ejm48,-0.25655875542708984,0.23543736280976663,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm42,lig_ejm45,-0.7587184170745704,0.31537469443393296,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm42,lig_ejm50,-0.13342680234677395,0.31416672823934366,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm31,lig_ejm49,2.3612961152764314,0.2566913139847349,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm31,lig_ejm42,-2.5632487864674847,0.1437371334825693,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm42,lig_ejm55,-0.6711682510107586,0.1680724077576068,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm42,lig_ejm44,-2.153695221139685,0.16971750345275718,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_jmc27,lig_jmc30,-0.651306513055635,0.14046004251129235,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_jmc23,lig_jmc30,0.6085941709477263,0.15798210821599878,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm31,lig_ejm44,-1.0375015727789219,0.18029305662396722,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm43,lig_ejm44,-2.2437497432530265,0.15023915091020434,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm46,lig_jmc27,0.46238900586889553,0.14748225223928263,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm46,lig_jmc23,-0.22504769397311009,0.21710813965959405,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_jmc27,lig_jmc28,1.0035445170952733,0.16393721520178373,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_jmc23,lig_jmc27,-0.5987938155874707,0.17703195317651774,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm31,lig_ejm48,2.22952959279079,0.22949577815289793,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm31,lig_ejm53,0.9978410058964897,0.2959186380436778,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm31,lig_ejm47,-3.8336276761569437,0.2702863752058546,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm31,lig_ejm46,-0.2978021879781494,0.22487835256121824,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_jmc28,lig_jmc30,-2.3635221287664834,0.2873396757345893,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm46,lig_jmc30,-2.0378672447920856,0.2049807724692074,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm31,lig_ejm50,-0.0681148069503692,0.2489039951225153,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
lig_ejm48,lig_ejm53,0.45303992373212054,0.20203167896726393,GROMACS,MBAR_alchemlyb_eqfalse_statsfalse_truncate0start
