lig_0,lig_1,freenrg,error,engine,analysis
lig_CHEMBL3402744_300,lig_CHEMBL3402753_200,-2.7218 kcal/mol,0.3583 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402744_300,lig_CHEMBL3402748_5300,0.8399 kcal/mol,0.1038 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402744_300,lig_CHEMBL3402747_3400,0.2142 kcal/mol,0.3925 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402744_300,lig_CHEMBL3402754_40,-3.6335 kcal/mol,0.1655 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402750_400,lig_CHEMBL3402752_30000,1.3791 kcal/mol,0.0614 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402753_200,lig_CHEMBL3402761_1,-3.0085 kcal/mol,0.1383 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402754_40,lig_CHEMBL3402761_1,-1.9973 kcal/mol,0.1178 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402744_300,lig_CHEMBL3402745_200,-1.1588 kcal/mol,0.1024 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402747_3400,lig_CHEMBL3402748_5300,1.0610 kcal/mol,0.0510 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402747_3400,lig_CHEMBL3402751_2100,-1.1046 kcal/mol,0.1737 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402754_40,lig_CHEMBL3402755_4200,0.3659 kcal/mol,0.0404 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402751_2100,lig_CHEMBL3402752_30000,0.3970 kcal/mol,0.1314 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402748_5300,lig_CHEMBL3402749_500,-0.0735 kcal/mol,0.3133 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402749_500,lig_CHEMBL3402750_400,-0.0328 kcal/mol,0.1100 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402753_200,lig_CHEMBL3402755_4200,-0.0953 kcal/mol,0.0444 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402753_200,lig_CHEMBL3402754_40,0.0252 kcal/mol,0.0179 kcal/mol,AMBER,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
