lig_0,lig_1,freenrg,error,engine,analysis
lig_CHEMBL3402744_300,lig_CHEMBL3402754_40,-3.0807 kcal/mol,0.1072 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3402744_300,lig_CHEMBL3402747_3400,2.6874 kcal/mol,0.3335 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3402744_300,lig_CHEMBL3402748_5300,-0.5062 kcal/mol,0.1609 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3402753_200,lig_CHEMBL3402761_1,-2.4804 kcal/mol,0.1470 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3402744_300,lig_CHEMBL3402753_200,-6.3855 kcal/mol,0.2318 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3402754_40,lig_CHEMBL3402761_1,-2.4741 kcal/mol,0.1936 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3402750_400,lig_CHEMBL3402752_30000,4.0393 kcal/mol,0.1412 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3402744_300,lig_CHEMBL3402745_200,-2.2615 kcal/mol,0.1036 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3402747_3400,lig_CHEMBL3402748_5300,2.2493 kcal/mol,0.1676 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3402751_2100,lig_CHEMBL3402752_30000,0.4078 kcal/mol,0.1414 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3402747_3400,lig_CHEMBL3402751_2100,-0.2668 kcal/mol,0.1668 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3402754_40,lig_CHEMBL3402755_4200,0.4821 kcal/mol,0.1510 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3402749_500,lig_CHEMBL3402750_400,-1.2188 kcal/mol,0.1357 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3402748_5300,lig_CHEMBL3402749_500,-0.7316 kcal/mol,0.0541 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3402753_200,lig_CHEMBL3402754_40,-0.1964 kcal/mol,0.1153 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
lig_CHEMBL3402753_200,lig_CHEMBL3402755_4200,0.0849 kcal/mol,0.1144 kcal/mol,GROMACS,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_75
