lig_0,lig_1,freenrg,error,engine,analysis
lig_CHEMBL3402744_300,lig_CHEMBL3402753_200,-0.3202 kcal/mol,0.2986 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402744_300,lig_CHEMBL3402754_40,-3.2345 kcal/mol,0.4025 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402744_300,lig_CHEMBL3402747_3400,1.1287 kcal/mol,0.2585 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402744_300,lig_CHEMBL3402748_5300,2.9171 kcal/mol,0.0874 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402753_200,lig_CHEMBL3402761_1,-3.2334 kcal/mol,0.2758 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402754_40,lig_CHEMBL3402761_1,-3.2478 kcal/mol,0.1308 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402750_400,lig_CHEMBL3402752_30000,2.8771 kcal/mol,0.0816 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402744_300,lig_CHEMBL3402745_200,-1.0650 kcal/mol,0.0660 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402747_3400,lig_CHEMBL3402748_5300,2.3816 kcal/mol,0.1041 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402747_3400,lig_CHEMBL3402751_2100,0.3651 kcal/mol,0.0668 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402751_2100,lig_CHEMBL3402752_30000,0.1935 kcal/mol,0.0591 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402754_40,lig_CHEMBL3402755_4200,0.3484 kcal/mol,0.1063 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402748_5300,lig_CHEMBL3402749_500,-1.9771 kcal/mol,0.1861 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402749_500,lig_CHEMBL3402750_400,-0.9793 kcal/mol,0.0610 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402753_200,lig_CHEMBL3402754_40,-0.3077 kcal/mol,0.0236 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402753_200,lig_CHEMBL3402755_4200,-0.1084 kcal/mol,0.0408 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402744_300,lig_CHEMBL3402753_200,-0.3202 kcal/mol,0.2986 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402744_300,lig_CHEMBL3402754_40,-3.2345 kcal/mol,0.4025 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402744_300,lig_CHEMBL3402747_3400,1.1287 kcal/mol,0.2585 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402744_300,lig_CHEMBL3402748_5300,2.9171 kcal/mol,0.0874 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402753_200,lig_CHEMBL3402761_1,-3.2334 kcal/mol,0.2758 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402754_40,lig_CHEMBL3402761_1,-3.2478 kcal/mol,0.1308 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402750_400,lig_CHEMBL3402752_30000,2.8771 kcal/mol,0.0816 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402744_300,lig_CHEMBL3402745_200,-1.0650 kcal/mol,0.0660 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402747_3400,lig_CHEMBL3402748_5300,2.3816 kcal/mol,0.1041 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402747_3400,lig_CHEMBL3402751_2100,0.3651 kcal/mol,0.0668 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402751_2100,lig_CHEMBL3402752_30000,0.1935 kcal/mol,0.0591 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402754_40,lig_CHEMBL3402755_4200,0.3484 kcal/mol,0.1063 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402748_5300,lig_CHEMBL3402749_500,-1.9771 kcal/mol,0.1861 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402753_200,lig_CHEMBL3402754_40,-0.3077 kcal/mol,0.0236 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
lig_CHEMBL3402753_200,lig_CHEMBL3402755_4200,-0.1084 kcal/mol,0.0408 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_100
