lig_0,lig_1,freenrg,error,engine,analysis
lig_CHEMBL3402744_300,lig_CHEMBL3402753_200,-0.6227 kcal/mol,0.2997 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3402744_300,lig_CHEMBL3402747_3400,1.3756 kcal/mol,0.2101 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3402744_300,lig_CHEMBL3402754_40,-3.0737 kcal/mol,0.3614 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3402744_300,lig_CHEMBL3402748_5300,2.8619 kcal/mol,0.4566 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3402753_200,lig_CHEMBL3402761_1,-3.2512 kcal/mol,0.3973 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3402750_400,lig_CHEMBL3402752_30000,3.1064 kcal/mol,0.0491 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3402754_40,lig_CHEMBL3402761_1,-3.1963 kcal/mol,0.0504 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3402744_300,lig_CHEMBL3402745_200,-0.9775 kcal/mol,0.0467 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3402747_3400,lig_CHEMBL3402748_5300,2.2355 kcal/mol,0.2549 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3402747_3400,lig_CHEMBL3402751_2100,0.1354 kcal/mol,0.1300 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3402751_2100,lig_CHEMBL3402752_30000,0.1945 kcal/mol,0.1205 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3402748_5300,lig_CHEMBL3402749_500,-1.6836 kcal/mol,0.1431 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3402754_40,lig_CHEMBL3402755_4200,0.4093 kcal/mol,0.0776 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3402749_500,lig_CHEMBL3402750_400,-1.0786 kcal/mol,0.0568 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3402753_200,lig_CHEMBL3402754_40,-0.2689 kcal/mol,0.0526 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
lig_CHEMBL3402753_200,lig_CHEMBL3402755_4200,-0.1134 kcal/mol,0.0287 kcal/mol,SOMD,MBAR_alchemlyb_None_eqfalse_statsfalse_truncate0_50
