ligand,freenrg,error,engine,analysis,method
lig_27,2.451126595978902,0.3896547826121074,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_32,2.114276355749158,0.43868269669975124,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_33,1.2075037895513634,0.2693526004809317,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_34,0.09126837498265239,0.4520047723883601,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_37,0.6756902197341059,0.2824749275352589,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_39,1.3953265959789016,0.5332581891272509,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_50,1.112017075847924,0.3650298366419688,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_53,-1.0720440565671758,0.41880341120119097,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_56,0.2195018562119988,0.3796673993317064,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_58,-1.9083724734614544,0.4107754795728058,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_60,-0.8673305244171234,0.3207926067862564,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_61,-0.029932591752160675,0.3666193571310473,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_63,-2.0308171949462515,0.394701453793995,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_65,-2.1411604479855106,0.3802263249039904,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
lig_67,-1.2170535749053277,0.34602613381272146,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,fen
