ligand,freenrg,error,engine,analysis,method
lig_ejm31,0.3656470588235294,0.4906470588235294,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_ejm42,0.7366470588235294,0.4966470588235294,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_ejm43,-0.030352941176470638,0.5586470588235294,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_ejm44,1.3466470588235293,0.6686470588235294,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_ejm45,0.5796470588235294,0.6096470588235294,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_ejm46,-0.41635294117647065,0.6216470588235294,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_ejm47,-0.20835294117647057,0.5736470588235294,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_ejm48,0.8286470588235294,0.6826470588235294,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_ejm49,0.10864705882352937,0.7366470588235294,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_ejm50,0.1556470588235294,0.4876470588235294,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_ejm53,1.8126470588235295,0.6886470588235294,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_ejm54,-1.1723529411764706,0.5586470588235294,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_ejm55,0.23264705882352937,0.5146470588235293,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_jmc23,-0.7863529411764705,0.5566470588235294,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_jmc27,-1.5763529411764705,0.5586470588235294,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_jmc28,-0.8493529411764706,0.5656470588235294,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
lig_jmc30,-1.1273529411764707,0.6026470588235293,SOMD,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,mbarnet
