,freenrg_experimental,err_experimental,freenrg_calc,err_calc
lig_jmc28~lig_jmc30,0.04066311747740059,0.25404925839096637,-0.7541,0.0087
lig_ejm46~lig_jmc30,0.38133962595794557,0.2480362584076917,-1.0117,0.095
lig_jmc27~lig_jmc28,0.30453445648557853,0.2529784262099611,,
lig_jmc23~lig_jmc28,0.7295675247884006,0.2554215503617071,-0.68,0.0619
lig_ejm31~lig_jmc28,-1.4452630710128211,0.2562927453048539,-1.0097,0.1523
lig_jmc23~lig_jmc27,0.42503306830282206,0.25046238068462245,-0.4173,0.0298
lig_ejm54~lig_ejm55,1.3386364377595559,0.2529298092351276,1.4168,0.0419
lig_ejm45~lig_ejm55,0.35322773580536726,0.2520344909456996,-1.2452,0.452
lig_ejm42~lig_ejm54,-0.7562373324146225,0.25161591499630975,-0.2863,0.0545
lig_ejm48~lig_ejm53,1.092514106699932,0.2529298092351276,1.2643,0.1852
lig_ejm31~lig_ejm53,1.638771160049897,0.2538095571613463,1.2371,0.1556
lig_ejm42~lig_ejm50,0.8123161426209649,0.2516159149963097,-0.2052,0.0294
lig_ejm31~lig_ejm50,0.5705935457565765,0.2538095571613463,0.5739,0.0239
lig_ejm31~lig_ejm49,1.8102760718999757,0.2538095571613463,0.7327,0.0815
Intermediate~lig_ejm49,,,-1.1299,0.2077
lig_ejm31~lig_ejm48,0.5462570533499651,0.2538095571613463,-0.1024,0.1959
lig_ejm31~lig_ejm47,-0.15517070439367764,0.25267676919143917,-0.3927,0.0548
Intermediate~lig_ejm47,,,-1.9434,0.1893
lig_ejm31~lig_ejm46,-1.7859395794933661,0.25033363955286936,-0.6039,0.0817
lig_ejm42~lig_ejm45,0.22917136953956607,0.2507159047726531,2.4812,0.0549
lig_ejm43~lig_ejm44,0.8507915098355445,0.2459551845290571,1.7109,0.0716
lig_ejm42~lig_ejm44,2.385619931854591,0.24563538912123453,-0.8053,0.0857
lig_ejm42~lig_ejm43,1.5348284220190465,0.2506089730379271,-0.5386,0.0157
lig_ejm31~lig_ejm42,-0.24172259686438835,0.25250024076454025,0.4762,0.0262
