,freenrg_GROMACS,err_GROMACS,freenrg_calc,err_calc
lig_ejm31~lig_ejm50,1.0907,0.0552,0.5705935457565765,0.2538095571613463
lig_ejm31~lig_ejm42,1.8833,0.2238,-0.24172259686438835,0.25250024076454025
lig_ejm48~lig_ejm53,-0.3929,0.2015,1.092514106699932,0.2529298092351276
lig_jmc28~lig_jmc30,-0.7031,0.1549,0.04066311747740059,0.25404925839096637
lig_ejm31~lig_ejm45,0.8486,0.1246,-0.012551227324822278,0.2529173531669557
lig_ejm31~lig_ejm48,0.1717,0.0607,0.5462570533499651,0.2538095571613463
lig_jmc23~lig_jmc30,-0.4898,0.4643,0.7702306422658012,0.25154392399646625
lig_ejm42~lig_ejm43,0.615,0.1235,1.5348284220190465,0.2506089730379271
lig_ejm43~lig_ejm44,2.135,0.2551,0.8507915098355445,0.2459551845290571
lig_ejm46~lig_jmc23,-0.139,0.0947,-0.3888910163078556,0.24944163282232035
lig_jmc23~lig_jmc27,-0.4643,0.2059,0.42503306830282206,0.25046238068462245
lig_ejm31~lig_ejm49,-0.0321,0.0804,1.8102760718999757,0.2538095571613463
lig_ejm50~lig_ejm54,-0.3987,0.3932,-1.5685534750355874,0.2529298092351276
lig_jmc27~lig_jmc28,0.8614,0.0777,0.30453445648557853,0.2529784262099611
lig_ejm54~lig_ejm55,0.9389,0.1888,1.3386364377595559,0.2529298092351276
lig_ejm31~lig_ejm47,-1.1196,0.1051,-0.15517070439367764,0.25267676919143917
lig_ejm46~lig_jmc28,0.4162,0.1133,0.340676508480545,0.25196787131403336
lig_ejm31~lig_ejm46,-0.4274,0.3518,-1.7859395794933661,0.25033363955286936
lig_ejm43~lig_ejm50,-0.6902,0.3586,-0.7225122793980816,0.25192811888991745
lig_ejm53~lig_ejm55,-3.2906,0.4034,-1.298094651569352,0.2529298092351276
lig_ejm44~lig_ejm55,-5.0591,0.3818,-1.8032208265096576,0.24698110071223706
lig_ejm55~lig_jmc27,0.49,0.3024,-2.0904740359789447,0.2504623806846224
lig_ejm47~lig_ejm55,-0.031,0.2413,0.4958472128742226,0.25179306341180874
lig_ejm42~lig_ejm54,-0.0237,0.1599,-0.7562373324146225,0.25161591499630975
