,freenrg_experimental,err_experimental,freenrg_calc,err_calc
lig_ejm42~lig_ejm49,2.051998668764364,0.2516159149963097,-0.453,0.3822
lig_ejm31~lig_ejm49,1.8102760718999757,0.2538095571613463,-0.3849,0.5983
lig_ejm31~lig_ejm48,0.5462570533499651,0.2538095571613463,0.5607,0.3842
lig_ejm31~lig_ejm53,1.638771160049897,0.2538095571613463,0.9794,0.3371
lig_ejm42~lig_ejm47,0.08655189247071071,0.2504732062756719,-1.0341,0.0848
lig_ejm31~lig_ejm47,-0.15517070439367764,0.25267676919143917,-0.4793,0.3682
lig_ejm31~lig_jmc23,-2.1748305958012217,0.2538095571613463,-1.2588,0.229
lig_ejm31~lig_ejm46,-1.7859395794933661,0.25033363955286936,-0.7292,0.4054
lig_ejm44~lig_ejm45,-2.156448562315025,0.24606413866219531,0.1982,1.0161
lig_ejm31~lig_ejm45,-0.012551227324822278,0.2529173531669557,0.0795,0.2151
lig_jmc28~lig_jmc30,0.04066311747740059,0.25404925839096637,-0.1714,0.1272
lig_ejm46~lig_jmc30,0.38133962595794557,0.2480362584076917,-0.9282,0.3057
lig_ejm42~lig_ejm54,-0.7562373324146225,0.25161591499630975,-0.5602,0.195
lig_ejm54~lig_ejm55,1.3386364377595559,0.2529298092351276,2.58,0.1807
lig_ejm31~lig_ejm50,0.5705935457565765,0.2538095571613463,-0.1414,0.0806
lig_ejm42~lig_ejm43,1.5348284220190465,0.2506089730379271,-0.6163,0.0274
lig_ejm43~lig_ejm44,0.8507915098355445,0.2459551845290571,1.5494,0.1341
lig_ejm46~lig_jmc28,0.340676508480545,0.25196787131403336,-0.2118,0.0911
lig_ejm42~lig_ejm50,0.8123161426209649,0.2516159149963097,-0.6082,0.1329
lig_ejm42~lig_ejm55,0.5823991053449333,0.2516159149963097,-0.8952,0.0801
lig_ejm48~lig_ejm53,1.092514106699932,0.2529298092351276,0.9974,0.0548
lig_jmc23~lig_jmc27,0.42503306830282206,0.25046238068462245,-0.3684,0.0427
lig_jmc23~lig_jmc28,0.7295675247884006,0.2554215503617071,-0.2812,0.0882
lig_jmc27~lig_jmc28,0.30453445648557853,0.2529784262099611,0.9311,0.0359
lig_ejm45~lig_ejm53,1.6513223873747194,0.2520344909456996,5.8556,0.5767
lig_ejm44~lig_ejm54,-3.1418572642692135,0.2469811007122371,0.1838,0.2303
lig_ejm48~lig_ejm55,-0.20558054486942012,0.2529298092351276,-0.7205,0.3624
lig_ejm45~lig_ejm55,0.35322773580536726,0.2520344909456996,-3.23,0.4856
lig_ejm43~lig_ejm46,-3.0790454046480242,0.24842587802553825,-1.732,0.096
lig_ejm43~lig_ejm47,-1.4482765295483357,0.2507868327285097,-0.9204,0.3395
lig_ejm42~lig_ejm53,1.8804937569142854,0.2516159149963097,0.6376,0.778
lig_ejm42~lig_ejm46,-1.5442169826289778,0.24810926718842524,-0.8979,0.1561
lig_ejm42~lig_ejm48,0.7879796502143535,0.2516159149963097,-0.4042,0.1879
lig_ejm43~lig_ejm50,-0.7225122793980816,0.25192811888991745,-1.0841,0.1502
lig_ejm42~lig_ejm45,0.22917136953956607,0.2507159047726531,-0.7098,0.262
lig_ejm44~lig_ejm55,-1.8032208265096576,0.24698110071223706,-2.366,0.4695
lig_ejm44~lig_ejm49,-0.3336212630902269,0.24698110071223708,-2.1406,0.1975
lig_ejm31~lig_ejm42,-0.24172259686438835,0.25250024076454025,2.385,1.6326
lig_ejm42~lig_ejm44,2.385619931854591,0.24563538912123453,-0.4932,0.103
lig_jmc27~lig_jmc30,0.3451975739629791,0.24906276606114905,-0.1525,0.1923
lig_jmc23~lig_jmc30,0.7702306422658012,0.25154392399646625,0.2833,0.0334
lig_ejm31~lig_ejm44,2.1438973349902026,0.2478819618603759,1.0639,0.1601
lig_ejm46~lig_jmc27,0.03614205199496645,0.24693935272361095,1.0171,0.1245
lig_ejm46~lig_jmc23,-0.3888910163078556,0.24944163282232035,0.4151,0.0672
lig_ejm31~lig_jmc28,-1.4452630710128211,0.2562927453048539,-0.1316,0.0814
Intermediate~lig_ejm49,,,-1.3785,0.1334
Intermediate~lig_ejm47,,,-1.8097,0.0826
lig_ejm31~lig_ejm54,-0.9979599292790109,0.2538095571613463,0.2428,0.1082
lig_ejm49~lig_ejm55,-1.4695995634194308,0.2529298092351276,-0.5797,0.162
lig_ejm31~lig_jmc27,-1.7497975274983997,0.25135076495791564,-0.0907,0.249
lig_ejm31~lig_ejm55,0.340676508480545,0.25380955716134623,-0.2026,0.097
lig_ejm31~lig_jmc30,-1.4045999535354206,0.25242850196889544,-1.5904,0.1501
lig_ejm31~lig_ejm43,1.293105825154658,0.25281135258159004,0.9778,0.1142
lig_ejm47~lig_ejm55,0.4958472128742226,0.25179306341180874,-0.4837,0.3568
lig_ejm50~lig_ejm54,-1.5685534750355874,0.2529298092351276,,
lig_ejm53~lig_ejm55,-1.298094651569352,0.2529298092351276,-0.8063,0.3013
lig_ejm55~lig_jmc27,-2.0904740359789447,0.2504623806846224,-0.1239,0.1994
lig_ejm53~lig_ejm54,-2.636731089328908,0.2529298092351276,-1.7751,0.3846
lig_ejm44~lig_jmc30,-3.548497288525623,0.2455616448243702,-5.3037,0.5499
lig_ejm50~lig_ejm55,-0.22991703727603152,0.2529298092351276,,
lig_ejm53~lig_jmc27,-3.3885686875482968,0.2504623806846224,-1.1398,0.0901
lig_ejm48~lig_ejm54,-1.544216982628976,0.2529298092351276,-2.293,0.1189
