,freenrg_AMBER,err_AMBER,freenrg_calc,err_calc
lig_ejm54~lig_ejm55,1.4168,0.0419,1.3386364377595559,0.2529298092351276
lig_ejm42~lig_ejm43,-0.5386,0.0157,1.5348284220190465,0.2506089730379271
lig_ejm46~lig_jmc23,-1.7602,0.237,-0.3888910163078556,0.24944163282232035
lig_ejm31~lig_ejm43,1.0622,0.0644,1.293105825154658,0.25281135258159004
lig_ejm31~lig_ejm47,-0.3927,0.0548,-0.15517070439367764,0.25267676919143917
lig_jmc23~lig_jmc27,-0.4173,0.0298,0.42503306830282206,0.25046238068462245
lig_ejm53~lig_ejm54,-2.5368,0.1269,-2.636731089328908,0.2529298092351276
lig_ejm42~lig_ejm45,2.4812,0.0549,0.22917136953956607,0.2507159047726531
lig_ejm31~lig_ejm44,1.6815,0.0281,2.1438973349902026,0.2478819618603759
lig_ejm31~lig_ejm42,0.4762,0.0262,-0.24172259686438835,0.25250024076454025
lig_jmc23~lig_jmc28,-0.68,0.0619,0.7295675247884006,0.2554215503617071
lig_ejm31~lig_ejm55,-0.5742,0.1042,0.340676508480545,0.25380955716134623
lig_ejm42~lig_ejm53,-0.2048,0.0617,1.8804937569142854,0.2516159149963097
lig_ejm42~lig_ejm50,-0.2052,0.0294,0.8123161426209649,0.2516159149963097
lig_ejm31~lig_jmc28,-1.0097,0.1523,-1.4452630710128211,0.2562927453048539
lig_ejm31~lig_jmc30,-1.8448,0.1009,-1.4045999535354206,0.25242850196889544
lig_ejm42~lig_ejm48,-0.8088,0.0405,0.7879796502143535,0.2516159149963097
lig_ejm31~lig_ejm49,0.7327,0.0815,1.8102760718999757,0.2538095571613463
lig_ejm42~lig_ejm47,-0.6753,0.0472,0.08655189247071071,0.2504732062756719
lig_ejm31~lig_ejm54,0.1094,0.083,-0.9979599292790109,0.2538095571613463
lig_ejm45~lig_ejm55,-1.2452,0.452,0.35322773580536726,0.2520344909456996
lig_ejm31~lig_ejm48,-0.1024,0.1959,0.5462570533499651,0.2538095571613463
lig_ejm42~lig_ejm46,-0.3,0.0184,-1.5442169826289778,0.24810926718842524
lig_ejm44~lig_jmc30,-4.4097,0.542,-3.548497288525623,0.2455616448243702
lig_ejm42~lig_ejm49,-0.9978,0.2138,2.051998668764364,0.2516159149963097
lig_ejm31~lig_ejm46,-0.6039,0.0817,-1.7859395794933661,0.25033363955286936
lig_ejm50~lig_ejm55,-1.9327,0.2675,-0.22991703727603152,0.2529298092351276
lig_ejm53~lig_jmc27,-1.6575,0.1501,-3.3885686875482968,0.2504623806846224
lig_ejm44~lig_ejm55,-2.3722,0.2295,-1.8032208265096576,0.24698110071223706
lig_jmc27~lig_jmc30,-0.4625,0.2287,0.3451975739629791,0.24906276606114905
