,freenrg_experimental,err_experimental,freenrg_calc,err_calc
lig_ejm54~lig_ejm55,1.3386364377595559,0.2529298092351276,0.9389,0.1888
lig_ejm42~lig_ejm43,1.5348284220190465,0.2506089730379271,0.615,0.1235
lig_ejm46~lig_jmc23,-0.3888910163078556,0.24944163282232035,-0.139,0.0947
lig_ejm31~lig_ejm43,1.293105825154658,0.25281135258159004,0.3928,0.2269
lig_ejm31~lig_ejm47,-0.15517070439367764,0.25267676919143917,-1.1196,0.1051
lig_jmc23~lig_jmc27,0.42503306830282206,0.25046238068462245,-0.4643,0.2059
lig_ejm53~lig_ejm54,-2.636731089328908,0.2529298092351276,-2.9351,0.162
lig_ejm42~lig_ejm45,0.22917136953956607,0.2507159047726531,0.0987,0.504
lig_ejm31~lig_ejm44,2.1438973349902026,0.2478819618603759,3.5892,0.4246
lig_ejm31~lig_ejm42,-0.24172259686438835,0.25250024076454025,1.8833,0.2238
lig_jmc23~lig_jmc28,0.7295675247884006,0.2554215503617071,-0.1649,0.1985
lig_ejm31~lig_ejm55,0.340676508480545,0.25380955716134623,-0.8976,0.158
lig_ejm42~lig_ejm53,1.8804937569142854,0.2516159149963097,0.3002,0.2973
lig_ejm42~lig_ejm50,0.8123161426209649,0.2516159149963097,0.137,0.6422
lig_ejm31~lig_jmc28,-1.4452630710128211,0.2562927453048539,-0.5159,0.0782
lig_ejm31~lig_jmc30,-1.4045999535354206,0.25242850196889544,-1.6822,0.1553
lig_ejm42~lig_ejm48,0.7879796502143535,0.2516159149963097,-0.2223,0.2819
lig_ejm31~lig_ejm49,1.8102760718999757,0.2538095571613463,-0.0321,0.0804
lig_ejm42~lig_ejm47,0.08655189247071071,0.2504732062756719,-0.5819,0.2709
lig_ejm31~lig_ejm54,-0.9979599292790109,0.2538095571613463,-0.1177,0.0729
lig_ejm45~lig_ejm55,0.35322773580536726,0.2520344909456996,-3.1023,0.2294
lig_ejm31~lig_ejm48,0.5462570533499651,0.2538095571613463,0.1717,0.0607
lig_ejm42~lig_ejm46,-1.5442169826289778,0.24810926718842524,0.6676,0.2794
lig_ejm44~lig_jmc30,-3.548497288525623,0.2455616448243702,-4.3395,0.1418
lig_ejm42~lig_ejm49,2.051998668764364,0.2516159149963097,-1.0828,0.223
lig_ejm31~lig_ejm46,-1.7859395794933661,0.25033363955286936,-0.4274,0.3518
lig_ejm50~lig_ejm55,-0.22991703727603152,0.2529298092351276,-0.8715,0.2306
lig_ejm53~lig_jmc27,-3.3885686875482968,0.2504623806846224,-0.2604,0.2255
lig_ejm44~lig_ejm55,-1.8032208265096576,0.24698110071223706,-5.0591,0.3818
lig_jmc27~lig_jmc30,0.3451975739629791,0.24906276606114905,0.0203,0.2261
