ligand,freenrg,error,engine,analysis,method
lig_ejm54,-1.8614581753399757,0.054092052751192485,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm55,-0.3712877621175375,0.0457926368912967,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm42,0.14868835458358,0.014618142668632312,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm43,-0.28342749647772064,0.019097183108783302,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm49,-0.11426777317513949,0.056241313228880485,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm44,1.4453607778956967,0.03146538241604013,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm48,-0.6518203368772606,0.03960515964262831,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_jmc23,0.8431686251370262,0.0430695375373719,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_jmc27,0.5471108562109896,0.04206419267034691,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_jmc30,-0.6948561698268628,0.03481434616818514,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm53,0.08374234623117421,0.05380839349591561,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm45,2.6043597978725788,0.05314500386268222,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm31,-0.31445795487550643,0.024487067604086716,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm50,-0.07218020848263752,0.030684501624752766,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm46,-0.1922071902077648,0.018641928453411654,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_jmc28,0.055309944851050584,0.034216093580765536,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm47,-1.1717776354017404,0.026769200300880477,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
