ligand,freenrg,error,engine,analysis,method
lig_jmc28,-1.25810100679956,0.07643234518085912,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_jmc30,-2.0119131698074515,0.07640375600959876,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm46,-0.9658925349332557,0.06489796849031208,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_jmc23,-0.5781010067995656,0.09392573928885038,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm31,-0.3366089933802865,0.03258692128252608,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_jmc27,-0.995401006799562,0.098037816121362,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm54,-0.04724734530183472,0.058924080879014934,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm55,1.3704261383551124,0.07052075654152486,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm45,2.7172752546441123,0.06184703675289565,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm42,0.2375748408146503,0.03458571955398016,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm48,-0.4092224393862085,0.1435168681195487,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm53,0.8816991116730106,0.12704161028546757,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm50,0.15575533572278388,0.03619099778201848,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm49,0.37271321925407785,0.07858205508470863,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
Intermediate,1.3507819649766495,0.14122256410117517,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm47,-0.7187396184590567,0.05855229076418825,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm43,-0.33935479085939724,0.03735252231773353,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
lig_ejm44,0.5743560470856672,0.06275796792554252,AMBER,MBAR_alchemlyb_None_eqfalse_stats_false_truncate0_100,None
